,0,1
0,2,-27
1,2,-21
2,2,-17
3,2,-16
4,3,-15
5,3,-13
6,2,-11
7,2,-10
8,1,-7
9,1,-5
10,0,-3
11,0,-1
12,0,0
13,0,0
14,0,1
15,0,2
16,0,3
17,0,3
18,0,3
19,0,3
20,0,3
21,0,2
22,0,1
23,0,0
24,0,0
25,0,-2
26,0,-3
27,0,-5
28,0,-6
29,1,-6
30,0,-7
31,0,-7
32,0,-6
33,0,-5
34,0,-4
35,0,-3
36,0,-1
37,0,0
38,0,0
39,0,1
40,0,1
41,-1,1
42,-1,2
43,-1,2
44,-1,3
45,-1,2
46,-1,2
47,-1,1
48,-1,1
49,-2,1
50,-2,1
51,-2,1
52,-2,1
53,-2,1
54,-2,1
55,-2,1
56,-2,4
57,-2,7
58,-3,11
59,-4,13
60,-5,15
61,-6,16
62,-7,14
63,-8,13
64,-8,13
65,-8,13
66,-7,11
67,-4,8
68,-2,4
69,0,0
70,0,-4
71,0,-8
72,1,-10
73,1,-10
74,1,-10
75,1,-10
76,2,-9
77,1,-6
78,-1,2
79,-13,21
80,-33,46
81,-48,63
82,-52,56
83,-43,31
84,-25,2
85,-8,-18
86,0,-32
87,5,-38
88,7,-37
89,8,-29
90,7,-21
91,7,-16
92,7,-14
93,7,-13
94,7,-12
95,6,-10
96,6,-9
97,5,-6
98,4,-5
99,4,-3
100,3,-1
101,3,0
102,2,2
103,2,3
104,2,4
105,2,4
106,2,4
107,2,5
108,2,6
109,2,6
110,2,5
111,2,4
112,2,3
113,2,1
114,2,0
115,2,-1
116,3,-2
117,3,-3
118,3,-4
119,3,-5
120,3,-5
121,2,-4
122,2,-3
123,2,-3
124,1,-2
125,1,0
126,1,0
127,1,0
128,1,1
129,1,2
130,1,3
131,1,3
132,0,4
133,0,4
134,0,4
135,0,4
136,0,4
137,0,4
138,0,3
139,0,2
140,0,2
141,0,2
142,0,4
143,-1,6
144,-2,11
145,-3,14
146,-3,16
147,-4,17
148,-5,18
149,-6,16
150,-6,15
151,-6,14
152,-6,15
153,-5,13
154,-2,10
155,0,4
156,0,0
157,2,-3
158,2,-6
159,3,-8
160,3,-8
161,3,-9
162,3,-8
163,3,-7
164,2,-4
165,0,3
166,-12,23
167,-31,49
168,-47,66
169,-51,59
170,-41,32
171,-24,3
172,-7,-17
173,2,-33
174,7,-39
175,9,-36
176,9,-29
177,9,-21
178,9,-15
179,9,-13
180,8,-12
181,8,-10
182,8,-9
183,8,-8
184,7,-5
185,6,-3
186,5,-1
187,5,0
188,4,0
189,4,2
190,3,4
191,3,5
192,2,6
193,2,6
194,2,7
195,2,6
196,2,6
197,2,5
198,3,4
199,3,3
200,3,2
201,3,0
202,3,0
203,3,0
204,3,-1
205,3,-2
206,3,-3
207,2,-2
208,2,-1
209,2,-1
210,2,0
211,2,0
212,2,1
213,2,1
214,2,1
215,1,2
216,1,4
217,1,6
218,0,7
219,0,6
220,0,6
221,0,6
222,0,6
223,0,6
224,0,5
225,0,5
226,0,5
227,0,5
228,0,4
229,0,4
230,0,5
231,0,5
232,0,6
233,0,9
234,0,12
235,-1,14
236,-2,16
237,-3,18
238,-5,18
239,-5,17
240,-5,16
241,-5,16
242,-4,15
243,-3,12
244,-1,8
245,0,4
246,1,0
247,2,-4
248,3,-7
249,4,-8
250,4,-8
251,4,-8
252,4,-7
253,4,-5
254,3,-1
255,-2,11
256,-20,35
257,-39,59
258,-50,67
259,-47,50
260,-33,20
261,-16,-5
262,-1,-24
263,5,-35
264,9,-37
265,10,-33
266,10,-25
267,10,-18
268,10,-14
269,10,-13
270,9,-11
271,9,-10
272,9,-9
273,8,-7
274,7,-5
275,7,-3
276,6,-1
277,6,0
278,6,1
279,5,2
280,4,4
281,4,4
282,4,5
283,4,5
284,4,6
285,3,6
286,3,5
287,3,5
288,3,4
289,3,3
290,4,2
291,4,0
292,4,0
293,4,0
294,4,-1
295,3,-2
296,3,-2
297,3,-2
298,3,-2
299,3,-2
300,3,-1
301,3,0
302,2,0
303,2,0
304,2,2
305,2,3
306,2,5
307,1,5
308,1,4
309,1,4
310,1,5
311,1,4
312,1,3
313,1,3
314,1,3
315,1,2
316,1,2
317,1,2
318,1,2
319,0,4
320,0,8
321,0,11
322,0,14
323,-1,16
324,-3,17
325,-4,17
326,-4,15
327,-4,14
328,-5,14
329,-4,13
330,-2,10
331,0,6
332,1,2
333,2,-1
334,3,-5
335,3,-8
336,3,-8
337,3,-8
338,3,-8
339,3,-7
340,4,-6
341,3,-1
342,-1,9
343,-19,33
344,-38,56
345,-50,64
346,-47,47
347,-33,18
348,-15,-6
349,-2,-25
350,6,-36
351,10,-39
352,11,-34
353,11,-26
354,11,-19
355,11,-14
356,11,-13
357,11,-12
358,10,-12
359,9,-10
360,8,-9
361,7,-7
362,7,-4
363,7,-3
364,6,-1
365,6,0
366,6,1
367,6,2
368,6,3
369,5,4
370,5,4
371,5,4
372,5,4
373,5,4
374,5,3
375,5,2
376,5,0
377,5,0
378,6,-1
379,6,-2
380,5,-3
381,5,-4
382,4,-4
383,4,-3
384,4,-3
385,3,-3
386,3,-3
387,3,-2
388,3,-1
389,3,0
390,3,0
391,3,0
392,2,1
393,2,2
394,2,3
395,2,3
396,2,4
397,1,4
398,1,4
399,1,4
400,1,3
401,1,3
402,1,3
403,1,3
404,1,2
405,1,2
406,1,2
407,1,2
408,0,2
409,0,4
410,0,7
411,0,12
412,-1,14
413,-1,15
414,-3,17
415,-4,17
416,-4,15
417,-4,14
418,-4,14
419,-3,13
420,-1,11
421,0,6
422,1,1
423,3,-2
424,4,-6
425,4,-8
426,4,-8
427,4,-8
428,4,-9
429,4,-8
430,4,-6
431,3,0
432,-6,14
433,-25,39
434,-42,60
435,-49,60
436,-42,39
437,-28,11
438,-10,-12
439,1,-28
440,8,-37
441,11,-37
442,12,-31
443,11,-24
444,11,-18
445,11,-14
446,11,-13
447,10,-11
448,9,-10
449,9,-9
450,8,-7
451,7,-5
452,7,-3
453,7,-1
454,6,0
455,6,0
456,5,2
457,5,4
458,5,5
459,5,6
460,5,6
461,5,6
462,5,6
463,4,5
464,4,4
465,4,4
466,5,3
467,5,1
468,5,0
469,4,0
470,4,0
471,4,0
472,4,-1
473,4,-2
474,4,-2
475,4,-2
476,4,-2
477,3,-1
478,3,0
479,3,0
480,3,0
481,3,2
482,2,3
483,2,4
484,2,5
485,2,6
486,1,6
487,1,6
488,1,5
489,1,4
490,1,3
491,1,3
492,1,3
493,1,4
494,1,5
495,0,5
496,0,7
497,0,12
498,-1,15
499,-1,17
500,-2,18
501,-4,19
502,-5,18
503,-5,16
504,-5,15
505,-5,15
506,-3,14
507,-1,11
508,0,6
509,1,1
510,2,-2
511,3,-5
512,3,-7
513,3,-7
514,4,-8
515,4,-8
516,4,-8
517,4,-5
518,1,1
519,-9,19
520,-28,44
521,-44,62
522,-50,59
523,-42,36
524,-27,8
525,-10,-14
526,1,-30
527,8,-38
528,10,-37
529,11,-31
530,11,-23
531,11,-17
532,11,-14
533,10,-12
534,10,-11
535,10,-10
536,9,-9
537,9,-8
538,9,-6
539,9,-4
540,9,-2
541,9,0
542,9,0
543,9,0
544,9,2
545,10,3
546,10,4
547,11,4
548,12,4
549,13,4
550,14,3
551,14,2
552,15,1
553,15,0
554,16,0
555,16,0
556,16,0
557,16,-1
558,16,-2
559,16,-2
560,16,-1
561,16,-1
562,16,-1
563,16,0
564,17,0
565,18,2
566,18,4
567,18,6
568,18,7
569,19,8
570,19,9
571,19,10
572,20,11
573,20,12
574,19,13
575,19,14
576,19,14
577,18,15
578,18,16
579,18,16
580,18,17
581,17,18
582,17,19
583,17,20
584,16,23
585,15,28
586,15,31
587,14,34
588,13,35
589,12,35
590,12,34
591,12,33
592,12,33
593,12,33
594,13,32
595,15,28
596,18,23
597,20,16
598,20,11
599,21,8
600,22,7
601,23,6
602,23,5
603,23,5
604,24,6
605,24,8
606,21,18
607,8,38
608,-8,64
609,-21,81
610,-24,74
611,-15,48
612,-1,19
613,12,-2
614,23,-16
615,28,-21
616,30,-19
617,30,-14
618,30,-7
619,29,-3
620,28,0
621,27,1
622,26,3
623,25,4
624,24,6
625,24,6
626,23,8
627,23,9
628,22,11
629,22,11
630,21,13
631,21,14
632,21,14
633,21,14
634,20,15
635,20,15
636,20,14
637,19,14
638,18,14
639,18,14
640,18,14
641,18,12
642,18,10
643,18,9
644,18,9
645,17,7
646,17,5
647,16,4
648,16,4
649,15,3
650,15,2
651,15,2
652,14,2
653,14,3
654,14,3
655,13,3
656,13,4
657,12,4
658,11,5
659,11,6
660,10,6
661,9,6
662,9,6
663,8,5
664,7,4
665,7,4
666,6,3
667,6,2
668,5,2
669,4,2
670,4,2
671,3,2
672,2,2
673,1,2
674,0,3
675,0,6
676,-1,10
677,-2,12
678,-4,14
679,-6,15
680,-8,14
681,-8,11
682,-9,11
683,-9,11
684,-10,10
685,-10,7
686,-7,2
687,-6,0
688,-5,-6
689,-4,-11
690,-4,-13
691,-4,-14
692,-4,-15
693,-4,-15
694,-4,-15
695,-4,-13
696,-6,-7
697,-15,7
698,-33,32
699,-51,54
700,-59,56
701,-54,34
702,-40,3
703,-23,-21
704,-10,-38
705,-2,-47
706,0,-48
707,0,-42
708,0,-34
709,0,-27
710,0,-23
711,0,-21
712,0,-19
713,-1,-18
714,-1,-16
715,-2,-14
716,-3,-12
717,-4,-10
718,-4,-8
719,-5,-6
720,-5,-4
721,-6,-2
722,-6,-1
723,-6,0
724,-6,0
725,-6,0
726,-6,0
727,-6,0
728,-6,0
729,-5,0
730,-5,-1
731,-5,-2
732,-4,-3
733,-4,-5
734,-4,-7
735,-4,-8
736,-4,-9
737,-4,-10
738,-4,-11
739,-3,-11
740,-3,-11
741,-3,-11
742,-3,-10
743,-3,-9
744,-3,-9
745,-3,-8
746,-3,-7
747,-4,-6
748,-4,-4
749,-4,-3
750,-4,-3
751,-4,-3
752,-4,-3
753,-4,-3
