,0,1
0,3,-40
1,4,-36
2,2,-38
3,4,-38
4,5,-39
5,1,-37
6,4,-45
7,5,-42
8,2,-41
9,1,-44
10,0,-38
11,6,-39
12,12,-33
13,16,-22
14,17,-16
15,16,-14
16,12,-14
17,2,-16
18,-2,-24
19,-4,-35
20,-5,-44
21,0,-44
22,-2,-49
23,-2,-48
24,-2,-53
25,-3,-54
26,-2,-53
27,-3,-54
28,-4,-56
29,-3,-54
30,-2,-53
31,-2,-55
32,0,-57
33,12,-74
34,46,-68
35,96,-10
36,116,103
37,78,132
38,-18,63
39,-47,-26
40,-20,-133
41,-5,-99
42,-8,-54
43,-10,-49
44,-11,-51
45,-13,-51
46,-10,-50
47,-9,-49
48,-8,-53
49,-7,-48
50,-6,-47
51,-6,-50
52,-8,-50
53,-9,-49
54,-9,-46
55,-7,-47
56,-7,-46
57,-9,-46
58,-9,-41
59,-7,-40
60,-7,-39
61,-9,-37
62,-8,-31
63,-6,-29
64,-9,-27
65,-11,-22
66,-10,-19
67,-7,-15
68,-11,-11
69,-7,-10
70,-3,-9
71,-6,-5
72,0,-2
73,0,-6
74,2,-7
75,5,-5
76,3,-8
77,4,-16
78,0,-21
79,0,-28
80,0,-30
81,-2,-31
82,0,-35
83,-3,-35
84,-4,-33
85,-2,-33
86,-3,-35
87,-5,-38
88,-1,-36
89,-2,-36
90,-4,-32
91,0,-28
92,0,-33
93,-4,-28
94,-1,-27
95,-3,-26
96,-3,-26
97,-2,-28
98,-3,-26
99,-7,-24
100,-6,-28
101,-8,-27
102,-5,-30
103,-5,-30
104,-8,-30
105,-12,-36
106,-10,-35
107,-9,-35
108,-11,-36
109,-12,-35
110,-7,-38
111,-5,-31
112,1,-24
113,2,-12
114,0,-10
115,0,-6
116,-6,-6
117,-15,-16
118,-20,-22
119,-19,-32
120,-15,-36
121,-17,-38
122,-16,-43
123,-14,-46
124,-16,-49
125,-15,-50
126,-17,-49
127,-17,-47
128,-15,-48
129,-16,-43
130,-15,-47
131,-16,-51
132,-16,-60
133,8,-74
134,46,-54
135,93,20
136,93,136
137,38,114
138,-47,55
139,-51,-50
140,-30,-125
141,-20,-79
142,-20,-49
143,-21,-52
144,-24,-51
145,-22,-52
146,-22,-54
147,-24,-52
148,-21,-53
149,-22,-52
150,-22,-50
151,-21,-48
152,-21,-51
153,-24,-49
154,-20,-48
155,-25,-49
156,-21,-46
157,-17,-42
158,-16,-37
159,-16,-29
160,-16,-28
161,-12,-20
162,-5,-7
163,1,8
164,0,21
165,-4,14
166,-7,5
167,-11,-1
168,-18,-5
169,-19,-9
170,-22,-11
171,-23,-11
172,-17,-13
173,-12,-17
174,-9,-18
175,-13,-24
176,-8,-24
177,-14,-25
178,-14,-33
179,-15,-37
180,-16,-41
181,-16,-43
182,-19,-44
183,-16,-44
184,-15,-45
185,-13,-43
186,-13,-39
187,-10,-40
188,-11,-35
189,-6,-37
190,-5,-31
191,-7,-28
192,-4,-24
193,-1,-17
194,4,-8
195,10,-3
196,15,-4
197,36,-3
198,80,26
199,138,85
200,83,184
201,-24,162
202,-47,14
203,-26,-79
204,-27,-52
205,-34,-50
206,-33,-52
207,-35,-54
208,-34,-58
209,-34,-56
210,-34,-53
211,-33,-55
212,-34,-51
213,-32,-53
214,-32,-49
215,-31,-48
216,-28,-44
217,-25,-43
218,-21,-38
219,-16,-33
220,-14,-25
221,-14,-23
222,-12,-15
223,-14,-15
224,-18,-15
225,-20,-16
226,-25,-18
227,-28,-25
228,-29,-26
229,-29,-30
230,-34,-29
231,-32,-28
232,-25,-27
233,-24,-25
234,-19,-21
235,-15,-16
236,-13,-17
237,-15,-19
238,-12,-21
239,-15,-24
240,-15,-26
241,-17,-27
242,-14,-30
243,-15,-24
244,-8,-21
245,-11,-17
246,-6,-18
247,-5,-11
248,-2,-7
249,-6,-9
250,-7,-7
251,-4,-12
252,0,-25
253,42,-16
254,94,33
255,97,124
256,-10,146
257,-85,60
258,-52,-86
259,-39,-104
260,-34,-63
261,-40,-55
262,-40,-55
263,-39,-54
264,-38,-56
265,-40,-57
266,-36,-55
267,-36,-56
268,-37,-50
269,-35,-49
270,-30,-47
271,-30,-42
272,-25,-42
273,-22,-34
274,-22,-30
275,-22,-35
276,-25,-32
277,-30,-36
278,-29,-37
279,-34,-41
280,-36,-40
281,-34,-41
282,-39,-44
283,-39,-45
284,-34,-44
285,-37,-41
286,-34,-36
287,-29,-33
288,-23,-25
289,-16,-22
290,-15,-20
291,-14,-19
292,-12,-22
293,-11,-24
294,-13,-30
295,-11,-27
296,-7,-25
297,-7,-22
298,-4,-18
299,-1,-16
300,-3,-17
301,-3,-14
302,0,-13
303,-8,-10
304,-9,-16
305,-11,-20
306,-14,-21
307,-14,-23
308,-12,-23
309,-10,-31
310,0,-42
311,33,-30
312,69,11
313,91,77
