,0,1
0,-25,-1
1,-33,-3
2,-43,-5
3,-43,-7
4,-41,-7
5,-41,-5
6,-41,-5
7,-35,-5
8,-105,21
9,-201,35
10,-37,-21
11,307,-73
12,559,-59
13,575,21
14,443,123
15,25,-123
16,-121,-147
17,-85,-39
18,-81,-1
19,-75,-3
20,-73,-7
21,-81,-7
22,-77,-5
23,-69,-5
24,-63,-7
25,-61,-5
26,-55,-5
27,-53,-7
28,-45,-9
29,-39,-7
30,-33,-7
31,-23,-11
32,-21,-17
33,-17,-15
34,-11,-21
35,-5,-25
36,1,-29
37,-7,-33
38,-7,-33
39,-3,-37
40,-7,-39
41,-21,-35
42,-23,-25
43,-25,-21
44,-23,-15
45,-27,-9
46,-27,-3
47,-27,1
48,-35,-1
49,-39,3
50,-35,5
51,-35,5
52,-35,3
53,-29,3
54,-35,7
55,-31,5
56,-35,1
57,-35,3
58,-31,3
59,-33,1
60,-29,-1
61,-31,-1
62,-31,1
63,-33,1
64,-35,-5
65,-37,-1
66,-37,3
67,-33,-1
68,-31,1
69,-21,9
70,-25,13
71,-23,17
72,1,13
73,-1,1
74,-11,1
75,-23,-7
76,-35,-7
77,-33,-3
78,-33,5
79,-31,-3
80,-43,-5
81,-47,-5
82,-39,-3
83,-43,-1
84,-45,-3
85,-39,-1
86,-129,43
87,-197,21
88,-57,-75
89,321,-125
90,559,-17
91,555,153
92,375,77
93,13,-161
94,-93,-105
95,-79,-17
96,-77,-5
97,-83,-11
98,-81,-7
99,-75,-11
100,-81,-15
101,-71,-17
102,-67,-15
103,-73,-15
104,-61,-19
105,-57,-19
106,-51,-19
107,-45,-21
108,-45,-29
109,-37,-31
110,-31,-33
111,-29,-39
112,-27,-43
113,-25,-51
114,-19,-53
115,-15,-59
116,-17,-63
117,-11,-59
118,-17,-57
119,-17,-49
120,-23,-43
121,-15,-31
122,-13,-15
123,-15,-9
124,-19,-3
125,-21,-1
126,-23,7
127,-29,7
128,-29,5
129,-33,5
130,-31,9
131,-35,7
132,-31,7
133,-31,9
134,-29,13
135,-35,7
136,-31,7
137,-29,9
138,-33,7
139,-25,5
140,-35,7
141,-31,5
142,-31,5
143,-25,5
144,-35,3
145,-31,5
146,-27,-1
147,-21,9
148,-19,13
149,-19,15
150,-3,17
151,9,11
152,-5,1
153,-11,-5
154,-19,-9
155,-17,-1
156,-29,7
157,-33,5
158,-39,1
159,-49,-3
160,-45,-5
161,-45,-3
162,-45,1
163,-43,-5
164,-85,17
165,-195,31
166,-143,-33
167,139,-151
168,487,-35
169,577,95
170,527,199
171,201,-5
172,-81,-169
173,-91,-71
174,-83,-13
175,-77,-13
176,-93,-19
177,-83,-15
178,-71,-17
179,-73,-19
180,-71,-23
181,-71,-19
182,-61,-21
183,-61,-25
184,-59,-29
185,-51,-29
186,-43,-29
187,-39,-37
188,-31,-43
189,-29,-45
190,-21,-47
191,-23,-57
192,-13,-59
193,-15,-65
194,-3,-65
195,-11,-65
196,-11,-61
197,-9,-53
198,-9,-47
199,-9,-35
200,-15,-21
201,-11,-17
202,-21,-13
203,-35,-7
204,-31,-1
205,-31,-3
206,-31,-3
207,-37,-7
208,-37,-7
209,-35,-7
210,-35,-5
211,-37,-1
212,-33,-1
213,-35,-1
214,-41,-3
215,-37,-3
216,-35,-3
217,-39,-3
218,-31,-5
219,-35,-3
220,-37,-5
221,-37,-3
222,-39,-3
223,-41,-5
224,-39,-7
225,-37,-5
226,-35,-1
227,-29,1
228,-21,5
229,-27,7
230,-11,11
231,-3,-3
232,-13,-5
233,-27,-13
234,-25,-11
235,-17,-13
236,-31,-7
237,-31,-11
238,-41,-11
239,-39,-13
240,-43,-17
241,-43,-15
242,-39,-11
243,-33,-13
244,-85,11
245,-205,39
246,-79,-15
247,243,-77
248,537,-63
249,585,7
250,509,111
251,81,-121
252,-123,-171
253,-87,-59
254,-77,-11
255,-83,-11
256,-83,-13
257,-75,-11
258,-71,-13
259,-73,-13
260,-69,-17
261,-63,-15
262,-55,-13
263,-55,-19
264,-51,-19
265,-45,-19
266,-39,-17
267,-31,-21
268,-33,-25
269,-23,-25
270,-11,-29
271,-15,-35
272,-7,-41
273,-3,-43
274,-1,-43
275,-9,-45
276,-15,-47
277,-17,-43
278,-15,-37
279,-11,-33
280,-21,-27
281,-21,-17
282,-21,-11
283,-25,-9
284,-29,-7
285,-31,-3
286,-31,-1
287,-35,-3
288,-41,-3
289,-29,-1
290,-25,1
291,-25,-3
292,-33,-3
293,-31,-3
294,-29,-1
295,-31,-3
296,-31,-5
297,-35,-5
298,-23,1
299,-37,-1
300,-43,-5
301,-33,-5
302,-23,-1
303,-25,-5
304,-27,-11
305,-33,-7
306,-33,-5
307,-21,-15
308,-27,-7
309,-37,-3
310,-33,3
311,-25,1
312,-15,7
313,-21,5
314,-9,11
315,9,3
316,1,-5
317,-7,-11
318,-11,-9
319,-13,-7
320,-21,-3
321,-23,-5
322,-31,-9
323,-25,-15
324,-43,-25
325,-23,-15
326,-23,-21
327,-37,3
328,-95,29
329,-183,39
330,-87,-33
331,295,-133
332,565,-77
333,581,97
334,439,79
335,67,-159
336,-75,-153
337,-63,-47
338,-65,-5
339,-71,-5
340,-75,-13
341,-75,-13
342,-65,-13
343,-71,-17
344,-47,-19
345,-51,-15
346,-45,-13
347,-45,-15
348,-47,-23
349,-39,-19
350,-31,-21
351,-23,-23
352,-17,-29
353,-13,-31
354,-7,-37
355,-3,-45
356,-1,-45
357,-1,-51
358,-1,-51
359,-3,-57
360,3,-57
361,-1,-55
362,-3,-49
363,-1,-35
364,-7,-31
365,-5,-21
366,-5,-13
367,-11,-3
368,-25,3
369,-19,1
370,-27,1
371,-23,3
372,-23,1
373,-29,5
374,-21,7
375,-29,3
376,-31,-1
377,-25,5
378,-17,5
379,-19,3
380,-23,3
381,-25,1
382,-19,5
383,-25,1
384,-25,1
385,-29,1
386,-25,5
387,-19,3
388,-27,-1
389,-33,3
390,-27,3
391,-29,-1
392,-35,3
393,-27,5
394,-15,7
395,-15,11
396,-15,13
397,-1,5
398,13,11
399,-9,5
400,-17,-5
401,-21,-3
402,-23,3
403,-21,5
404,-25,-1
405,-31,-5
406,-35,1
407,-41,-5
408,-41,-5
409,-37,-5
410,-29,-3
411,-101,31
412,-179,29
413,-81,-67
414,317,-119
