,0,1
0,25,-201
1,23,-191
2,34,-182
3,35,-178
4,42,-168
5,30,-167
6,21,-160
7,37,-152
8,43,-146
9,33,-143
10,51,-137
11,50,-134
12,35,-130
13,22,-120
14,21,-121
15,21,-109
16,26,-102
17,41,-114
18,51,-112
19,69,-116
20,61,-134
21,60,-136
22,56,-138
23,51,-138
24,43,-144
25,27,-144
26,6,-150
27,2,-154
28,10,-141
29,4,-131
30,-2,-142
31,-1,-168
32,14,-160
33,15,-154
34,11,-158
35,7,-153
36,8,-143
37,14,-135
38,7,-133
39,4,-138
40,-1,-136
41,10,-131
42,-3,-143
43,4,-145
44,1,-137
45,1,-145
46,0,-139
47,11,-138
48,12,-139
49,0,-143
50,0,-150
51,3,-146
52,16,-146
53,22,-150
54,15,-147
55,8,-141
56,4,-138
57,9,-144
58,15,-151
59,20,-147
60,14,-146
61,27,-142
62,16,-145
63,17,-147
64,9,-136
65,-1,-134
66,5,-148
67,22,-123
68,16,-136
69,13,-151
70,21,-150
71,14,-144
72,19,-143
73,21,-143
74,28,-145
75,14,-139
76,19,-136
77,18,-129
78,27,-127
79,39,-126
80,52,-123
81,50,-109
82,33,-105
83,40,-97
84,33,-105
85,21,-109
86,19,-115
87,21,-122
88,27,-136
89,24,-141
90,20,-144
91,22,-143
92,23,-140
93,22,-128
94,22,-112
95,13,-128
96,15,-155
97,28,-162
98,48,-149
99,94,-121
100,140,-31
101,76,80
102,-133,47
103,-260,-86
104,-333,-123
105,-245,-109
106,-132,-121
107,-38,-132
108,1,-142
109,33,-141
110,6,-143
111,7,-141
112,17,-136
113,21,-142
114,26,-141
115,19,-140
116,33,-137
117,36,-134
118,33,-134
119,42,-130
120,36,-130
121,34,-129
122,36,-126
123,43,-124
124,47,-114
125,41,-119
126,45,-124
127,52,-112
128,63,-123
129,74,-117
130,73,-107
131,79,-96
132,75,-92
133,55,-85
134,42,-84
135,46,-75
136,57,-71
137,57,-63
138,60,-58
139,58,-58
140,51,-57
141,50,-47
142,48,-50
143,49,-64
144,56,-75
145,54,-75
146,50,-75
147,62,-87
148,55,-94
149,43,-98
150,44,-97
151,48,-93
152,54,-97
153,46,-88
154,40,-95
155,28,-101
156,33,-90
157,35,-70
158,34,-88
159,38,-101
160,45,-91
161,42,-89
162,51,-87
163,47,-87
164,39,-82
165,46,-81
166,46,-60
167,34,-72
168,34,-84
169,38,-79
170,34,-73
171,33,-66
172,43,-71
173,37,-66
174,43,-66
175,38,-67
176,44,-67
177,38,-65
178,35,-68
179,18,-65
180,12,-67
181,22,-64
182,24,-62
183,27,-66
184,24,-67
185,31,-62
186,14,-53
187,33,-56
188,29,-60
189,23,-61
190,15,-55
191,32,-53
192,26,-50
193,18,-50
194,15,-42
195,7,-38
196,26,-47
197,29,-48
198,12,-48
199,32,-45
200,26,-36
201,10,-32
202,21,-33
203,43,-31
204,32,-18
205,42,-4
206,51,-15
207,52,-16
208,58,-14
209,51,-7
210,26,-11
211,28,-14
212,23,-19
213,36,-32
214,44,-37
215,45,-36
216,20,-38
217,12,-38
218,2,-35
219,5,-36
220,24,-30
221,26,-25
222,28,-27
223,55,-21
224,106,40
225,109,138
226,-93,172
227,-272,65
228,-354,-20
