,0,1
0,-24,28
1,-15,25
2,-17,28
3,-20,27
4,-19,25
5,-22,24
6,-15,24
7,-23,29
8,-16,24
9,-16,24
10,-22,27
11,-20,28
12,-21,25
13,-24,23
14,-21,30
15,-16,33
16,-10,33
17,-9,33
18,-7,25
19,3,22
20,10,14
21,5,13
22,9,11
23,14,14
24,5,13
25,0,17
26,-4,23
27,-8,28
28,-13,30
29,-14,29
30,-16,28
31,-15,27
32,-10,25
33,-8,28
34,9,40
35,38,39
36,94,8
37,195,-37
38,249,-78
39,177,-107
40,28,-98
41,-91,-65
42,-122,-12
43,-94,19
44,-58,25
45,-40,32
46,-32,35
47,-39,34
48,-34,35
49,-42,40
50,-34,37
51,-35,41
52,-36,35
53,-33,39
54,-35,46
55,-33,35
56,-35,39
57,-27,40
58,-22,34
59,-27,37
60,-22,34
61,-22,33
62,-17,33
63,-22,37
64,-14,34
65,-11,33
66,-14,33
67,-7,32
68,-1,30
69,3,27
70,8,30
71,13,25
72,24,23
73,22,22
74,23,19
75,22,18
76,23,17
77,23,17
78,22,14
79,24,13
80,17,13
81,17,13
82,16,16
83,10,14
84,4,17
85,2,18
86,1,22
87,-4,22
88,-7,22
89,-11,22
90,-9,22
91,-13,22
92,-13,22
93,-9,22
94,-7,23
95,-2,23
96,-4,23
97,-2,20
98,-2,20
99,-1,24
100,5,22
101,14,23
102,14,23
103,13,18
104,15,19
105,20,17
106,16,23
107,17,18
108,22,19
109,17,19
110,19,18
111,14,19
112,11,20
113,14,22
114,5,25
115,14,23
116,8,23
117,-1,25
118,7,27
119,-4,27
120,-1,23
121,-4,29
122,-3,24
123,-3,27
124,-11,24
125,-7,22
126,-7,24
127,-8,20
128,-9,20
129,-11,17
130,-8,22
131,-14,22
132,-15,23
133,-19,25
134,-23,25
135,-20,27
136,-16,23
137,-16,20
138,-11,23
139,-9,24
140,-7,25
141,-4,25
142,-1,28
143,3,24
144,13,18
145,21,14
146,21,11
147,19,6
148,14,3
149,8,8
150,0,13
151,1,18
152,-4,22
153,-13,24
154,-19,23
155,-21,22
156,-24,22
157,-22,22
158,-17,22
159,-8,33
160,10,40
161,52,13
162,147,-29
163,226,-82
164,182,-128
165,65,-124
166,-64,-92
167,-120,-37
168,-108,9
169,-70,24
170,-48,32
171,-30,35
172,-29,37
173,-20,38
174,-27,38
175,-20,40
176,-17,35
177,-17,39
178,-15,35
179,-17,40
180,-10,38
181,8,37
182,16,38
183,16,38
184,14,35
185,3,34
186,-2,38
187,-5,37
188,-2,35
189,-4,35
190,-7,35
191,-1,35
192,1,33
193,10,33
194,13,35
195,26,32
196,29,28
197,30,32
198,38,28
199,35,24
200,47,20
201,45,20
202,48,20
203,49,19
204,44,17
205,42,13
206,38,11
207,32,12
208,27,14
209,23,17
210,20,17
211,13,20
212,7,23
213,1,24
214,-3,24
215,-9,27
216,-8,27
217,-8,25
218,-14,29
219,-11,28
220,-13,27
221,-11,27
222,-13,29
223,-13,29
224,-5,28
225,-4,27
226,-5,28
227,-3,25
228,-7,25
229,-4,29
230,1,28
231,3,28
232,4,27
233,3,25
234,4,27
235,-2,23
236,0,24
237,1,28
238,8,29
239,5,27
240,2,24
241,-4,28
242,-3,25
243,5,27
244,0,27
245,-7,24
246,7,25
247,5,23
248,4,22
249,-5,20
250,-4,20
251,2,22
252,0,22
253,9,20
254,2,19
255,0,20
256,2,23
257,5,19
258,2,20
259,1,23
260,5,23
261,0,24
262,1,25
263,5,25
264,-2,27
265,0,29
266,-3,37
267,2,37
268,5,32
269,11,25
270,17,22
271,15,17
272,10,14
273,10,16
274,1,14
275,-4,14
276,-14,19
277,-20,27
278,-26,28
279,-30,27
280,-32,29
281,-33,24
282,-26,23
283,-22,24
284,-19,30
285,0,39
286,36,20
287,108,-19
288,189,-66
289,157,-101
290,35,-103
291,-74,-67
292,-139,-23
293,-135,17
294,-98,30
295,-58,33
296,-39,33
297,-35,34
298,-34,35
299,-36,34
300,-35,34
301,-32,37
302,-32,39
303,-34,35
304,-29,35
305,-27,34
306,-26,35
307,-24,37
308,-27,34
309,-24,33
310,-20,35
311,-24,34
312,-17,33
313,-9,34
314,-8,38
315,-11,32
316,-11,33
317,5,32
318,9,30
