,0,1
0,26,10
1,18,8
2,16,8
3,2,-8
4,2,-10
5,4,-10
6,-10,-8
7,-16,-8
8,-16,-14
9,-22,-18
10,-24,-16
11,-16,-18
12,-16,-14
13,-16,-14
14,-6,-16
15,30,6
16,26,12
17,62,2
18,64,-18
19,114,4
20,-98,-120
21,-184,-258
22,-376,-322
23,-316,-256
24,-318,-202
25,-226,-184
26,-152,-98
27,-80,-50
28,-50,-32
29,-40,-12
30,-36,-10
31,-24,-6
32,-30,-4
33,-30,-2
34,-20,0
35,-26,0
36,-24,2
37,-26,0
38,-30,4
39,-22,2
40,-22,4
41,-28,2
42,-22,6
43,-18,8
44,-16,10
45,-8,10
46,-10,14
47,-6,16
48,2,18
49,6,20
50,14,24
51,16,26
52,16,26
53,28,26
54,30,24
55,24,22
56,32,14
57,28,14
58,22,6
59,28,2
60,20,0
61,22,-4
62,32,-4
63,24,-4
64,20,-6
65,22,-6
66,16,-8
67,20,-10
68,12,-10
69,4,-12
70,10,-16
71,8,-16
72,2,-16
73,6,-20
74,0,-18
75,4,-18
76,8,-22
77,2,-20
78,2,-22
79,8,-20
80,10,-20
81,10,-16
82,10,-16
83,6,-16
84,16,-16
85,12,-14
86,6,-12
87,14,-12
88,10,-14
89,10,-12
90,14,-12
91,6,-14
92,6,-12
93,12,-12
94,6,-12
95,8,-14
96,2,-12
97,-4,-14
98,4,-14
99,-2,-12
100,-8,-16
101,-4,-14
102,-6,-14
103,-6,-16
104,-4,-18
105,-10,-18
106,-14,-18
107,-6,-18
108,-12,-18
109,-12,-16
110,-14,-14
111,-16,-14
112,-8,-16
113,-10,-14
114,-16,-16
115,-8,-14
116,-12,-14
117,-12,-14
118,-8,-14
119,-20,-12
120,-8,-16
121,-4,-12
122,-12,-12
123,-8,-12
124,-10,-12
125,-12,-8
126,-6,-10
127,-8,-8
128,-14,-8
129,-6,-8
130,-8,-8
131,-10,-8
132,-8,-8
133,-14,-6
134,-10,-8
135,-6,-8
136,-14,-6
137,-12,-8
138,-12,-6
139,-16,-8
140,-6,-6
141,-14,-6
142,-18,-8
143,-12,-6
144,-16,-8
145,-20,-6
146,-16,-8
147,-20,-4
148,-14,-10
149,-14,-8
150,-22,-8
151,-18,-6
152,-14,-8
153,-20,-10
154,-16,-10
155,-22,-8
156,-26,-12
157,-12,-12
158,-18,-10
159,-22,-14
160,-18,-14
161,-20,-12
162,-18,-12
163,-16,-14
164,-22,-12
165,-18,-16
166,-18,-14
167,-20,-16
168,-18,-14
169,-22,-12
170,-22,-12
171,-16,-14
172,-22,-14
173,-24,-16
174,-16,-14
175,-18,-12
176,-18,-12
177,-16,-10
178,-22,-10
179,-14,-8
180,-2,-2
181,-6,2
182,6,8
183,8,18
184,26,24
185,28,20
186,10,14
187,2,6
188,4,0
189,10,4
190,-22,-8
191,-14,-14
192,-22,-8
193,-28,-2
194,-24,-6
195,-42,-14
196,-48,-16
197,-36,-16
198,-42,-12
199,-38,-14
200,-38,-12
201,-38,-10
202,-2,-2
203,10,18
204,32,14
205,34,-26
206,64,0
207,14,-34
208,-194,-240
209,-356,-272
210,-370,-292
211,-318,-190
212,-280,-196
213,-198,-122
214,-112,-80
215,-70,-32
216,-46,-18
217,-40,-8
218,-38,-6
219,-26,-6
220,-28,-4
221,-34,-4
222,-28,0
223,-30,0
224,-32,-2
225,-26,0
226,-34,2
227,-32,2
228,-22,2
229,-28,6
230,-26,4
231,-24,8
232,-22,10
233,-12,12
234,-8,16
235,-10,16
236,6,16
237,10,22
238,8,24
239,20,26
240,22,28
241,26,30
242,34,26
243,28,24
244,28,20
245,32,18
246,24,14
247,28,10
248,26,6
249,22,4
250,30,4
251,30,6
252,20,6
253,26,4
254,24,6
255,20,4
256,22,4
257,16,4
258,18,6
259,22,4
260,18,4
261,14,6
262,20,4
263,20,6
264,22,6
265,20,6
266,18,6
267,24,6
268,26,8
269,20,12
270,28,10
271,28,14
272,22,10
273,32,12
274,22,14
275,28,14
276,32,16
277,28,12
278,24,16
279,28,14
280,22,18
281,26,12
282,22,16
283,14,16
284,22,14
285,20,12
286,16,14
287,18,16
288,18,14
289,12,14
290,20,12
291,12,12
292,8,12
293,18,12
294,12,12
295,10,12
296,12,10
297,4,8
298,10,8
299,10,10
300,2,10
301,6,6
302,2,8
303,2,8
304,8,8
305,0,6
306,0,10
307,6,8
308,2,6
309,-6,8
310,2,8
311,2,12
312,-2,10
313,2,10
314,-6,10
315,-4,8
316,4,8
317,-6,12
318,-4,8
319,-2,12
320,-6,10
321,2,10
322,-2,12
323,-10,10
324,0,8
325,-2,10
326,-8,6
327,-6,8
328,-8,6
329,-2,6
330,-4,6
331,-12,4
332,-8,4
333,-4,4
334,-8,6
335,2,2
336,-8,6
337,-8,4
338,2,2
339,-4,2
340,-10,0
341,0,2
342,-2,0
343,-6,2
344,0,2
345,-8,0
346,0,2
347,4,2
348,-2,2
349,-2,2
350,2,2
351,0,2
352,6,0
353,6,4
354,-2,-2
355,8,0
356,10,2
357,4,0
358,10,0
359,12,0
360,10,-2
361,16,-2
362,12,-2
363,12,0
364,18,-2
365,24,0
366,26,4
367,30,12
368,36,18
369,50,22
370,60,30
371,50,24
372,46,14
373,36,10
374,36,6
375,38,6
376,12,-6
377,14,-10
378,20,-10
379,0,-4
380,-4,-6
381,-8,-12
382,-14,-14
383,-4,-10
384,-8,-10
385,-14,-10
386,-6,-8
387,0,-6
388,38,12
389,38,18
390,56,10
391,64,-6
392,132,12
393,-118,-118
394,-196,-252
395,-378,-310
396,-308,-240
397,-300,-198
398,-216,-166
399,-142,-84
400,-60,-38
401,-40,-16
402,-30,0
403,-18,2
404,-18,4
405,-16,4
406,-10,4
