,0,1
0,-23,-76
1,-19,-74
2,-23,-76
3,-27,-75
4,-29,-77
5,-28,-70
6,-31,-70
7,-32,-76
8,-30,-73
9,-28,-74
10,-32,-68
11,-33,-62
12,-33,-50
13,-29,-42
14,-16,-34
15,-6,-32
16,-1,-29
17,-2,-44
18,-11,-45
19,-26,-57
20,-26,-62
21,-42,-69
22,-43,-77
23,-44,-80
24,-42,-86
25,-43,-84
26,-43,-84
27,-44,-84
28,-45,-83
29,-43,-77
30,-44,-86
31,-39,-84
32,-40,-79
33,-39,-78
34,-39,-60
35,-36,5
36,-19,138
37,-24,288
38,-173,396
39,-435,478
40,-596,461
41,-584,411
42,-510,348
43,-449,311
44,-393,367
45,-356,454
46,-310,346
47,-258,94
48,-205,-58
49,-145,-116
50,-73,-129
51,-9,-123
52,38,-128
53,67,-134
54,78,-128
55,81,-126
56,92,-120
57,95,-116
58,102,-117
59,108,-114
60,111,-104
61,120,-104
62,133,-102
63,143,-108
64,150,-111
65,160,-115
66,169,-124
67,173,-125
68,179,-128
69,188,-137
70,194,-135
71,193,-125
72,186,-112
73,176,-97
74,164,-81
75,148,-64
76,128,-55
77,107,-51
78,87,-47
79,69,-50
80,55,-53
81,40,-51
82,30,-57
83,20,-58
84,15,-64
85,6,-59
86,5,-62
87,8,-67
88,5,-68
89,8,-69
90,5,-70
91,8,-73
92,6,-74
93,6,-78
94,2,-78
95,4,-79
96,5,-81
97,3,-79
98,7,-77
99,4,-78
100,1,-84
101,2,-82
102,-1,-80
103,0,-80
104,-4,-79
105,-5,-75
106,-7,-78
107,-10,-79
108,-12,-76
109,-15,-76
110,-15,-73
111,-13,-73
112,-13,-77
113,-16,-76
114,-20,-78
115,-20,-76
116,-20,-77
117,-19,-76
118,-16,-66
119,-21,-51
120,-17,-44
121,-5,-35
122,3,-30
123,7,-33
124,13,-43
125,5,-48
126,-10,-51
127,-12,-60
128,-22,-71
129,-20,-78
130,-22,-82
131,-22,-83
132,-21,-82
133,-27,-83
134,-25,-83
135,-23,-80
136,-24,-80
137,-28,-82
138,-24,-75
139,-25,-72
140,-26,-77
141,-23,-66
142,-27,-24
143,-19,54
144,-1,168
145,-73,251
146,-288,336
147,-529,364
148,-611,338
149,-560,278
150,-497,215
151,-446,191
152,-393,270
153,-340,275
154,-291,66
155,-239,-93
156,-183,-121
157,-118,-124
158,-47,-117
159,14,-105
160,52,-104
161,68,-103
162,74,-99
163,86,-96
164,88,-95
165,89,-92
166,96,-84
167,102,-80
168,106,-90
169,111,-89
170,116,-86
171,127,-94
172,134,-95
173,142,-99
174,148,-104
175,163,-105
176,170,-108
177,176,-117
178,183,-113
179,179,-112
180,170,-103
181,162,-86
182,145,-74
183,128,-58
184,110,-51
185,87,-41
186,65,-43
187,46,-41
188,30,-40
189,17,-49
190,3,-54
191,0,-51
192,-11,-62
193,-10,-67
194,-14,-66
195,-10,-64
196,-15,-67
197,-17,-67
198,-16,-66
199,-16,-68
200,-23,-72
201,-22,-76
202,-22,-72
203,-25,-70
204,-18,-68
205,-20,-72
206,-21,-75
207,-25,-71
208,-26,-74
209,-28,-69
210,-25,-72
211,-30,-68
212,-28,-75
213,-36,-72
214,-32,-70
215,-46,-71
216,-40,-69
217,-37,-64
218,-35,-69
219,-44,-68
220,-46,-63
221,-47,-67
222,-49,-68
223,-42,-65
224,-50,-63
225,-51,-66
226,-53,-59
227,-57,-52
228,-63,-38
229,-56,-29
230,-40,-21
231,-33,-15
232,-43,-35
233,-48,-41
234,-79,-47
235,-102,-52
236,-114,-57
237,-126,-70
238,-133,-80
239,-138,-78
240,-143,-80
241,-152,-80
242,-153,-78
243,-159,-80
244,-164,-78
245,-174,-80
246,-187,-81
247,-198,-77
248,-205,-74
249,-204,-71
250,-210,-44
251,-209,22
252,-189,125
253,-213,196
254,-379,271
255,-626,314
256,-733,287
257,-717,231
258,-675,163
259,-638,120
260,-584,185
261,-537,219
262,-485,59
263,-429,-95
264,-371,-124
265,-310,-113
266,-243,-100
267,-176,-93
268,-133,-89
269,-114,-90
270,-99,-84
271,-88,-84
272,-83,-80
273,-74,-77
274,-73,-77
275,-62,-75
276,-40,-76
277,-32,-71
278,-20,-75
279,-10,-74
280,11,-82
281,20,-84
282,38,-88
283,47,-97
284,57,-101
285,68,-99
286,74,-97
287,76,-97
288,66,-85
289,54,-73
290,37,-62
291,21,-50
292,1,-41
293,-16,-37
294,-38,-40
295,-59,-41
296,-76,-46
297,-88,-47
298,-103,-50
299,-113,-52
300,-111,-57
301,-111,-62
302,-120,-64
303,-122,-59
304,-119,-61
305,-120,-70
306,-117,-67
307,-118,-68
308,-117,-66
309,-116,-69
310,-115,-70
311,-118,-68
312,-117,-71
313,-119,-69
314,-114,-69
315,-114,-69
316,-116,-66
317,-116,-71
318,-115,-72
319,-116,-71
320,-118,-74
321,-113,-67
322,-114,-66
323,-116,-64
324,-118,-65
325,-115,-63
326,-115,-63
327,-117,-61
328,-116,-61
329,-116,-60
330,-118,-62
331,-120,-61
332,-120,-63
333,-121,-60
334,-117,-58
335,-116,-48
336,-116,-35
337,-111,-34
338,-101,-26
339,-95,-22
340,-87,-28
341,-88,-39
342,-107,-42
343,-118,-48
344,-131,-53
345,-140,-66
346,-140,-73
347,-137,-73
348,-139,-69
349,-141,-74
350,-141,-72
351,-141,-73
352,-140,-69
353,-141,-71
354,-137,-73
355,-136,-72
356,-136,-64
357,-141,-59
358,-139,-21
359,-131,68
360,-104,193
361,-194,280
362,-428,379
363,-647,386
364,-682,335
365,-630,259
366,-589,201
367,-538,211
368,-495,305
369,-446,262
370,-391,51
371,-333,-73
372,-267,-108
373,-199,-109
374,-127,-106
375,-76,-107
376,-52,-102
377,-38,-92
378,-30,-92
379,-22,-88
380,-18,-87
381,-13,-82
382,-12,-78
383,-8,-75
384,-9,-73
385,7,-75
386,9,-79
387,23,-79
388,30,-87
389,42,-93
390,46,-99
391,58,-102
392,65,-108
393,71,-107
394,70,-96
395,61,-84
396,46,-73
397,39,-64
398,15,-49
399,-3,-41
400,-22,-43
401,-46,-46
402,-60,-52
403,-82,-55
404,-90,-52
405,-97,-59
406,-105,-63
407,-109,-60
408,-110,-63
409,-105,-66
410,-99,-65
411,-100,-69
412,-105,-71
413,-100,-74
414,-97,-76
415,-95,-77
416,-97,-75
417,-96,-74
418,-95,-79
419,-92,-76
420,-91,-82
421,-87,-79
422,-86,-81
423,-84,-80
424,-83,-79
425,-80,-81
426,-79,-80
427,-79,-73
428,-79,-78
429,-79,-73
430,-78,-73
431,-77,-69
432,-76,-70
433,-79,-71
434,-72,-68
435,-68,-65
436,-59,-64
437,-54,-68
438,-50,-64
439,-47,-62
440,-42,-60
441,-38,-44
442,-31,-37
443,-19,-29
444,0,-19
445,7,-21
446,10,-34
447,1,-32
448,-8,-49
449,-12,-52
450,-25,-62
451,-25,-69
452,-21,-72
453,-16,-72
454,-17,-70
455,-14,-70
456,-13,-72
457,-10,-71
458,-5,-74
459,-4,-73
460,-5,-68
461,-5,-68
462,-8,-59
463,-8,-18
464,3,84
465,23,234
466,-68,358
467,-311,459
468,-539,447
469,-551,399
470,-467,325
471,-414,278
472,-351,336
473,-317,432
474,-268,291
475,-213,49
476,-155,-75
477,-93,-116
478,-20,-120
479,36,-118
480,78,-117
481,94,-121
482,105,-113
483,111,-113
484,119,-109
485,122,-109
486,125,-105
487,128,-105
488,137,-100
489,140,-101
490,144,-95
491,148,-99
492,163,-105
493,170,-110
494,181,-114
495,195,-122
496,202,-124
497,212,-127
498,210,-117
499,207,-108
500,195,-94
501,183,-78
502,168,-62
503,148,-54
504,134,-47
505,116,-47
506,92,-47
507,76,-56
508,68,-52
509,55,-57
510,51,-59
511,48,-64
512,48,-66
513,42,-62
514,44,-62
515,41,-70
516,44,-69
517,43,-70
518,45,-69
519,47,-75
520,46,-75
521,51,-78
522,53,-78
523,51,-77
524,55,-76
525,55,-79
526,55,-80
527,53,-81
528,56,-79
529,59,-79
530,63,-77
531,59,-77
532,57,-78
533,54,-74
534,56,-77
535,61,-72
536,61,-74
537,60,-73
538,60,-73
539,59,-71
540,62,-70
541,57,-70
542,59,-69
543,58,-54
544,62,-47
545,68,-33
546,83,-26
547,92,-27
548,95,-35
549,95,-40
550,83,-44
551,74,-48
552,69,-57
553,62,-75
554,57,-73
555,57,-73
556,54,-74
557,59,-79
558,58,-78
559,55,-69
560,56,-79
561,58,-77
562,56,-73
563,62,-74
564,56,-66
565,60,-56
566,60,-12
567,66,75
568,88,179
569,-5,267
570,-254,346
