,0,1
0,-19,-23
1,-21,-21
2,-21,-19
3,-19,-23
4,-25,-21
5,-23,-19
6,-23,-19
7,-21,-21
8,-19,-21
9,-23,-17
10,-25,-19
11,-21,-19
12,-21,-21
13,-23,-17
14,-23,-21
15,-25,-23
16,-25,-25
17,-23,-21
18,-25,-25
19,-25,-27
20,-23,-27
21,-25,-25
22,-27,-25
23,-25,-29
24,-25,-29
25,-23,-27
26,-27,-29
27,-29,-31
28,-25,-27
29,-29,-29
30,-27,-31
31,-19,-31
32,-13,-23
33,-1,-9
34,1,-13
35,-11,-23
36,-13,-23
37,-21,-29
38,-23,-29
39,-29,-31
40,-29,-35
41,-25,-29
42,-29,-29
43,-29,-31
44,-27,-33
45,-31,-31
46,-27,-29
47,-27,-29
48,-25,-29
49,-19,-29
50,-19,-23
51,-15,-25
52,-51,-5
53,-85,9
54,-9,93
55,197,-7
56,413,-175
57,239,-185
58,-47,-187
59,-113,-127
60,-81,-69
61,-43,-27
62,-17,-3
63,-19,-7
64,-23,-11
65,-21,-7
66,-23,-5
67,-23,-7
68,-21,-5
69,-25,-3
70,-21,-3
71,-23,-3
72,-19,-3
73,-15,3
74,-15,1
75,-15,1
76,-9,1
77,-11,5
78,-7,7
79,-5,5
80,-3,7
81,3,13
82,5,13
83,9,13
84,13,15
85,19,19
86,27,21
87,31,21
88,41,23
89,47,27
90,53,29
91,61,27
92,67,29
93,73,33
94,77,33
95,75,31
96,69,31
97,51,27
98,35,19
99,21,9
100,1,3
101,-5,-3
102,-15,-5
103,-23,-15
104,-25,-15
105,-29,-15
106,-31,-17
107,-33,-19
108,-35,-17
109,-35,-15
110,-33,-15
111,-33,-15
112,-31,-15
113,-31,-11
114,-33,-13
115,-35,-13
116,-35,-13
117,-35,-9
118,-33,-13
119,-35,-15
120,-37,-15
121,-33,-13
122,-35,-15
123,-39,-21
124,-37,-19
125,-41,-19
126,-41,-19
127,-39,-23
128,-39,-19
129,-39,-21
130,-41,-21
131,-41,-25
132,-43,-23
133,-43,-21
134,-41,-21
135,-41,-25
136,-41,-25
137,-39,-21
138,-37,-21
139,-39,-25
140,-41,-25
141,-39,-23
142,-27,-13
143,-17,-7
144,-17,-13
145,-27,-17
146,-31,-17
147,-35,-23
148,-39,-23
149,-41,-23
150,-41,-23
151,-43,-25
152,-43,-25
153,-43,-23
154,-43,-23
155,-43,-25
156,-41,-23
157,-41,-23
158,-41,-19
159,-37,-23
160,-31,-19
161,-57,-1
162,-99,11
163,-31,97
164,135,-13
165,355,-183
166,271,-205
167,-23,-205
168,-127,-155
169,-101,-69
170,-57,-21
171,-33,3
172,-35,1
173,-41,1
174,-37,-1
175,-41,1
176,-39,1
177,-37,5
178,-37,3
179,-39,3
180,-37,5
181,-37,7
182,-35,9
183,-33,5
184,-31,9
185,-31,13
186,-27,13
187,-25,11
188,-25,13
189,-21,17
190,-17,19
191,-13,17
192,-7,19
193,-3,25
194,1,25
195,5,25
196,13,29
197,19,33
198,29,35
199,37,35
200,43,35
201,53,39
202,59,39
203,65,39
204,67,39
205,69,41
206,61,39
207,47,31
208,35,23
209,17,19
210,3,7
211,-11,-1
212,-17,-7
213,-27,-9
214,-31,-15
215,-35,-19
216,-35,-19
217,-35,-17
218,-37,-19
219,-41,-21
220,-37,-17
221,-39,-17
222,-37,-13
223,-39,-17
224,-37,-15
225,-35,-15
226,-37,-13
227,-39,-13
228,-37,-15
229,-41,-13
230,-37,-13
231,-35,-9
232,-31,-7
233,-35,-13
234,-37,-17
235,-37,-17
236,-39,-19
237,-39,-21
238,-43,-21
239,-41,-19
240,-39,-21
241,-39,-25
242,-37,-23
243,-39,-23
244,-39,-25
245,-37,-25
246,-41,-23
247,-39,-23
248,-39,-25
249,-39,-25
250,-37,-21
251,-37,-23
252,-37,-25
253,-41,-25
254,-37,-21
255,-37,-23
256,-35,-23
257,-33,-23
258,-35,-23
259,-35,-25
260,-35,-25
261,-35,-23
262,-33,-21
263,-33,-25
264,-31,-23
265,-31,-21
266,-33,-23
267,-31,-27
268,-33,-23
269,-31,-23
270,-31,-25
271,-29,-25
272,-27,-23
273,-29,-21
274,-29,-23
275,-27,-25
276,-29,-23
277,-27,-21
278,-27,-23
279,-29,-25
280,-23,-21
281,-27,-21
282,-27,-23
283,-25,-23
284,-29,-21
285,-25,-21
286,-25,-19
287,-25,-23
288,-23,-21
289,-25,-21
290,-25,-21
291,-23,-23
292,-27,-21
293,-23,-21
294,-23,-21
295,-23,-23
296,-23,-21
297,-21,-19
298,-23,-19
299,-25,-21
300,-21,-21
301,-23,-19
302,-21,-19
303,-21,-19
304,-19,-21
305,-17,-21
306,-21,-21
307,-15,-23
308,-7,-19
309,3,-1
310,11,3
311,-3,-15
312,-7,-17
313,-11,-19
314,-17,-19
315,-21,-21
316,-23,-23
317,-25,-23
318,-25,-21
319,-23,-21
320,-25,-23
321,-21,-19
322,-21,-17
323,-21,-19
324,-15,-19
325,-41,-3
326,-79,9
327,-29,71
328,123,49
329,357,-159
330,259,-199
331,-27,-205
332,-109,-153
333,-81,-63
334,-35,-21
335,-19,3
336,-21,-1
337,-21,1
338,-25,1
339,-25,-1
340,-25,-1
341,-23,3
342,-23,3
343,-23,1
344,-21,3
345,-19,7
346,-19,5
347,-17,1
348,-19,5
349,-15,7
350,-13,7
351,-9,7
352,-5,11
353,-3,11
354,-3,11
355,3,11
356,5,15
357,11,19
358,17,19
359,23,19
360,31,23
361,37,25
362,45,25
363,53,27
364,59,29
365,69,31
366,75,33
367,83,33
368,91,35
369,89,35
370,87,33
371,77,29
372,59,23
373,49,21
374,33,11
375,19,3
376,9,-3
377,-3,-7
378,-11,-13
379,-17,-19
380,-19,-19
381,-21,-19
382,-21,-19
383,-25,-23
384,-25,-21
385,-23,-19
386,-23,-17
387,-23,-19
388,-21,-19
389,-25,-17
390,-23,-17
391,-25,-17
392,-23,-21
393,-23,-19
394,-25,-19
395,-25,-21
396,-25,-23
397,-27,-25
398,-27,-23
399,-27,-23
400,-27,-27
401,-25,-27
402,-27,-25
403,-27,-29
404,-29,-29
405,-33,-31
406,-29,-27
407,-29,-29
408,-29,-31
409,-27,-33
410,-31,-29
411,-31,-31
412,-29,-31
413,-33,-33
414,-29,-29
415,-29,-31
416,-29,-31
417,-29,-31
418,-29,-29
419,-31,-31
420,-29,-31
421,-31,-31
422,-27,-29
423,-29,-29
424,-27,-33
425,-25,-29
426,-27,-29
427,-29,-29
428,-27,-31
429,-29,-27
430,-25,-27
431,-27,-29
432,-25,-31
433,-21,-27
434,-23,-29
435,-25,-31
436,-21,-27
437,-25,-27
438,-23,-25
439,-23,-29
440,-21,-29
441,-17,-23
442,-21,-25
443,-23,-29
444,-19,-29
445,-9,-25
446,5,-7
447,11,-7
448,3,-19
449,-7,-21
450,-13,-25
451,-17,-29
452,-23,-27
453,-23,-27
454,-23,-27
455,-25,-31
456,-21,-29
457,-21,-25
458,-23,-27
459,-23,-29
460,-21,-27
461,-19,-23
462,-13,-23
463,-49,-5
464,-75,1
465,-1,91
466,183,-13
467,379,-175
468,233,-193
469,-43,-207
