,0,1
0,11,-6
1,11,-7
2,11,-6
3,11,-10
4,12,-11
5,13,-16
6,13,-17
7,13,-20
8,14,-21
9,15,-26
10,15,-29
11,15,-33
12,15,-36
13,15,-39
14,15,-40
15,15,-40
16,15,-41
17,15,-42
18,15,-41
19,14,-36
20,13,-34
21,11,-30
22,10,-26
23,10,-23
24,7,-19
25,4,-14
26,2,-9
27,0,-5
28,0,-2
29,0,-2
30,-2,0
31,-5,4
32,-9,7
33,-9,8
34,-10,11
35,-10,13
36,-10,14
37,-11,12
38,-12,14
39,-13,14
40,-13,14
41,-13,13
42,-13,13
43,-13,13
44,-12,12
45,-10,12
46,-10,12
47,-12,14
48,-11,11
49,-11,11
50,-12,10
51,-11,10
52,-10,11
53,-10,11
54,-10,9
55,-10,10
56,-11,8
57,-11,9
58,-11,8
59,-10,8
60,-10,8
61,-10,9
62,-11,11
63,-12,13
64,-12,14
65,-13,15
66,-18,18
67,-21,20
68,-21,18
69,-19,16
70,-16,15
71,-12,12
72,-10,8
73,-7,5
74,-6,2
75,-5,3
76,-4,1
77,-4,2
78,-4,2
79,-4,2
80,-4,0
81,-4,1
82,-4,1
83,-3,1
84,-3,0
85,-16,14
86,-46,43
87,-86,88
88,-117,121
89,-104,98
90,-54,30
91,-13,-8
92,2,-14
93,8,-11
94,10,-5
95,9,-4
96,8,-4
97,8,-4
98,7,-2
99,7,-2
100,8,-3
101,6,-4
102,7,-3
103,7,-3
104,8,-3
105,10,-3
106,10,-2
107,9,-3
108,8,-4
109,9,-4
110,9,-4
111,9,-3
112,9,-4
113,9,-5
114,8,-5
115,10,-5
116,11,-6
117,11,-6
118,11,-8
119,11,-10
120,13,-11
121,14,-13
122,15,-13
123,16,-17
124,18,-21
125,18,-26
126,18,-27
127,18,-34
128,19,-34
129,18,-38
130,17,-39
131,17,-44
132,17,-44
133,16,-45
134,16,-43
135,15,-43
136,15,-38
137,14,-34
138,14,-31
139,12,-28
140,11,-22
141,10,-18
142,7,-12
143,5,-10
144,3,-6
145,1,-2
146,0,0
147,0,1
148,0,3
149,-2,6
150,-3,8
151,-4,10
152,-4,11
153,-4,10
154,-4,11
155,-6,11
156,-6,12
157,-6,11
158,-5,13
159,-6,12
160,-4,12
161,-4,11
162,-4,12
163,-4,10
164,-4,10
165,-4,10
166,-4,11
167,-4,10
168,-4,10
169,-4,9
170,-4,7
171,-4,7
172,-4,7
173,-4,8
174,-4,7
175,-4,7
176,-4,7
177,-3,7
178,-3,6
179,-4,8
180,-4,8
181,-4,11
182,-4,12
183,-4,14
184,-8,16
185,-11,18
186,-13,18
187,-13,18
188,-10,15
189,-6,12
190,-1,8
191,0,3
192,0,2
193,0,1
194,0,0
