,0,1
0,-2,-10
1,4,-6
2,-6,-7
3,1,-14
4,-4,-12
5,-13,-6
6,-7,-6
7,0,-12
8,-23,-4
9,-13,-6
10,-10,-6
11,-11,-9
12,-20,-9
13,-11,-9
14,-6,-14
15,-12,-1
16,-3,21
17,34,19
18,68,2
19,72,-57
20,64,-108
21,13,-95
22,12,-50
23,-12,0
24,-16,18
25,-9,8
26,-11,2
27,-9,1
28,-14,0
29,-14,4
30,-11,6
31,0,-1
32,-1,0
33,-14,4
34,-4,3
35,-8,1
36,-8,2
37,-6,5
38,-6,1
39,2,-2
40,5,0
41,-7,4
42,2,1
43,8,-2
44,5,0
45,5,6
46,11,-4
47,12,14
48,12,6
49,29,-2
50,27,-1
51,27,1
52,21,0
53,10,0
54,20,0
55,19,-7
56,6,-4
57,0,3
58,6,0
59,0,0
60,-9,-3
61,-12,0
62,-2,13
63,-16,1
64,-8,-5
65,4,-5
66,-10,5
67,-12,2
68,0,-6
69,-2,0
70,-5,-2
71,-12,4
72,-2,0
73,0,-1
74,-10,0
75,-9,10
76,2,1
77,-1,-1
78,-1,-2
79,-13,0
80,-6,-2
81,-3,1
82,-10,2
83,9,0
84,3,-3
85,-4,2
86,-3,2
87,-1,0
88,-5,0
89,4,0
90,-4,0
91,-12,2
92,2,0
93,5,0
94,-14,2
95,-3,1
96,3,0
97,-4,0
98,-3,1
99,-6,3
100,8,0
101,6,1
102,0,4
103,13,19
104,18,6
105,0,0
106,8,-4
107,5,-4
108,12,-3
109,-2,-2
110,-11,-7
111,-2,-3
112,-2,0
113,1,-2
114,-6,-2
115,-6,0
116,-9,-2
117,-19,1
118,0,-3
119,0,-2
120,-15,0
121,0,-2
122,-17,5
123,15,37
124,51,27
125,65,10
126,69,-54
127,64,-109
128,20,-104
129,3,-42
130,3,0
131,4,4
132,-16,5
133,-14,2
134,-9,0
135,-15,5
136,-8,5
137,-5,1
138,-3,10
139,0,3
140,-17,4
141,0,9
142,3,3
143,-14,0
144,-6,10
145,-11,8
146,-3,7
147,-3,1
148,0,7
149,-5,9
150,14,7
151,27,1
152,4,4
153,10,11
154,37,0
155,15,3
156,15,11
157,30,6
158,21,2
159,19,0
160,27,7
161,21,0
162,20,-1
163,0,0
164,-1,3
165,16,-1
166,-4,0
167,-5,3
168,-8,2
169,-5,3
170,-4,0
171,0,1
172,6,0
173,-5,1
174,2,0
175,0,0
176,-1,0
177,-11,5
178,17,-2
179,4,-5
180,-10,1
181,0,5
182,-2,2
183,-3,3
184,-4,1
185,-1,2
186,11,-1
187,-7,-2
188,-17,3
189,-1,3
190,0,0
191,-5,-1
192,-10,6
193,-35,3
194,32,0
195,7,-16
196,-22,2
197,-13,4
198,0,2
199,0,-3
200,-21,0
201,0,2
202,0,-4
203,-6,0
204,0,0
205,-3,-2
206,12,0
207,0,0
208,9,5
209,17,3
210,14,5
211,1,-4
212,4,-13
213,4,-12
214,0,-11
215,0,-11
216,2,-15
217,-10,-13
218,2,-6
219,18,-17
220,-17,-5
221,4,-13
222,-24,-12
223,-22,-9
224,-16,-3
225,1,-5
226,-15,-12
227,-17,-11
228,-4,12
229,19,19
230,61,7
231,80,-32
232,56,-88
233,29,-93
234,19,-56
235,-7,-14
236,-10,10
237,-3,1
238,-1,-6
239,-3,-7
240,-10,-2
241,-11,-1
242,-11,-2
243,-3,-2
244,-6,-3
245,-7,-1
246,-5,-1
247,-3,-1
248,-1,0
249,-4,-2
250,1,-3
251,-1,-1
252,-5,0
253,0,0
254,3,0
255,7,0
256,9,0
257,15,0
258,17,-2
259,18,-2
260,22,0
261,27,0
262,28,0
263,28,-1
264,25,-3
265,24,-1
266,16,-4
267,17,-5
268,5,-2
269,1,-3
270,-4,-1
271,-6,0
272,-10,1
273,-8,0
274,-10,-2
275,-11,2
276,-14,4
277,-16,1
278,-7,-1
279,-9,-2
280,-11,-1
281,-15,0
282,-10,-3
283,-14,0
284,-9,0
285,-2,0
286,-6,-1
287,-6,-2
288,-7,-1
289,-6,-1
290,-6,-1
291,-4,-2
292,-6,-2
293,-6,-1
294,-8,-3
295,-9,-2
296,-6,-2
297,-10,0
298,-3,-3
299,0,0
300,-3,-3
301,-3,0
302,-1,-2
303,0,0
304,-4,-2
305,-7,-1
306,-7,-2
307,-8,0
308,-5,0
309,-6,0
310,-7,-1
311,-12,-2
