,0,1
0,-15,-21
1,128,-6
2,304,-21
3,295,-35
4,31,-79
5,-143,-141
6,-202,-174
7,-157,-171
8,-104,-119
9,-75,-58
10,-63,-33
11,-52,-25
12,-49,-21
13,-49,-15
14,-39,-14
15,-45,-7
16,-33,-10
17,-38,-5
18,-35,-6
19,-42,-1
20,-34,-1
21,-45,6
22,-34,7
23,-36,12
24,-28,16
25,-31,20
26,-22,32
27,-24,39
28,-17,47
29,-16,56
30,-10,69
31,-10,74
32,-15,85
33,-12,85
34,-21,91
35,-19,80
36,-21,70
37,-14,53
38,-11,43
39,1,26
40,7,14
41,7,5
42,2,-1
43,-1,-5
44,-2,-7
45,2,-10
46,-2,-8
47,-2,-10
48,-6,-10
49,-8,-10
50,-5,-10
51,-2,-10
52,-3,-10
53,-3,-10
54,-2,-8
55,-5,-6
56,-3,-7
57,-1,-8
58,-2,-6
59,2,-6
60,5,-6
61,8,-6
62,14,-1
63,17,0
64,22,2
65,31,5
66,40,8
67,43,3
68,48,-1
69,45,-5
70,45,0
71,36,-6
72,21,-8
73,16,-10
74,10,-12
75,5,-16
76,-1,-19
77,-1,-21
78,-6,-16
79,0,-21
80,1,-23
81,-5,-26
82,-7,-16
83,75,0
84,217,-1
85,359,-24
86,271,-66
87,40,-141
88,-118,-196
89,-141,-220
90,-78,-169
91,-36,-92
92,-24,-46
93,-20,-26
94,-20,-15
95,-21,-14
96,-24,-5
97,-22,-7
98,-25,-2
99,-25,-2
100,-28,1
101,-29,-1
102,-25,7
103,-29,7
104,-22,8
105,-24,12
106,-29,19
107,-28,21
108,-28,32
109,-26,37
110,-19,49
111,-21,56
112,-16,67
113,-16,78
114,-17,89
115,-15,93
116,-12,94
117,-22,88
118,-25,78
119,-33,60
120,-31,41
121,-34,28
122,-22,10
123,-25,-3
124,-22,-14
125,-24,-19
126,-20,-23
127,-24,-23
128,-21,-26
129,-24,-28
130,-21,-28
131,-24,-28
132,-24,-29
133,-25,-28
134,-16,-25
135,-20,-25
136,-19,-24
137,-20,-24
138,-20,-21
139,-20,-19
140,-15,-20
141,-15,-17
142,-15,-17
143,-11,-17
144,-6,-15
145,-1,-8
146,5,-7
147,12,-5
148,21,-5
149,22,-7
150,24,-12
151,26,-12
152,30,-12
153,20,-14
154,8,-14
155,2,-20
156,-5,-23
157,-7,-25
158,-3,-25
159,-3,-26
160,-2,-28
161,-1,-29
162,3,-30
163,-6,-30
164,-10,-29
165,49,-16
166,180,-5
167,323,-15
168,318,-37
169,114,-91
170,-59,-157
171,-119,-189
172,-82,-178
173,-39,-112
174,-15,-60
175,-12,-33
176,0,-26
177,1,-17
178,3,-14
179,1,-11
180,5,-12
181,5,-7
182,7,-5
183,11,-2
184,11,-1
185,14,2
186,16,6
187,17,11
188,22,11
189,26,20
190,22,25
191,22,33
192,25,41
193,25,52
194,28,64
195,30,74
196,30,82
197,30,91
198,25,94
199,24,92
200,15,84
201,22,67
202,16,51
203,26,33
204,26,15
205,30,5
206,26,-2
207,38,-11
208,29,-15
209,31,-19
210,26,-17
211,33,-23
212,22,-19
213,35,-21
214,22,-19
215,29,-21
216,20,-19
217,28,-21
218,19,-16
219,28,-16
220,22,-16
221,17,-19
222,20,-14
223,24,-16
224,20,-12
225,28,-11
226,29,-10
227,34,-7
228,39,-3
229,42,-5
230,50,1
231,57,0
232,61,-5
233,57,-10
234,61,-8
235,56,-8
236,44,-8
237,33,-15
238,29,-19
239,20,-19
240,22,-23
241,21,-24
242,15,-20
243,8,-24
244,17,-25
245,20,-28
246,11,-26
247,44,-15
248,161,-1
249,315,-8
250,361,-29
251,200,-82
252,-14,-149
253,-107,-199
254,-86,-193
255,-33,-129
256,-5,-65
257,2,-32
258,6,-17
259,8,-12
260,7,-7
261,11,-3
262,14,1
263,11,2
264,14,6
265,12,6
266,11,11
267,8,15
268,16,16
269,17,20
270,16,28
271,16,32
272,19,37
273,22,48
274,25,57
275,26,65
276,31,78
277,33,88
278,38,99
279,31,108
280,38,112
281,25,114
282,29,107
283,15,89
284,19,70
285,16,55
286,25,37
287,21,23
288,28,7
289,21,0
290,25,-7
291,21,-7
292,25,-12
293,20,-14
294,20,-14
295,17,-15
296,19,-16
297,14,-15
298,17,-16
299,12,-14
300,12,-15
301,15,-16
302,11,-14
303,11,-10
304,15,-14
305,8,-12
306,7,-11
307,7,-10
308,7,-12
309,7,-6
310,14,-3
311,16,-1
312,22,-2
313,25,-1
314,20,-6
315,20,-8
316,20,-10
317,11,-11
318,-6,-15
319,-17,-21
320,-29,-24
321,-35,-25
322,-34,-25
323,-38,-29
324,-40,-28
325,-44,-32
326,-44,-26
327,-40,-32
328,-66,-32
329,-35,-28
330,77,-1
331,252,-24
332,354,-32
333,138,-61
334,-108,-125
335,-203,-176
336,-179,-179
337,-107,-132
338,-89,-61
339,-76,-42
340,-71,-28
341,-71,-23
342,-71,-16
343,-72,-19
344,-71,-14
345,-70,-12
346,-70,-8
347,-71,-8
348,-70,-5
349,-71,-6
350,-73,1
351,-71,3
352,-70,6
353,-66,10
354,-63,19
355,-63,24
356,-62,32
357,-58,42
358,-59,53
359,-56,60
360,-56,67
361,-61,75
362,-63,83
363,-68,80
364,-76,74
365,-77,64
366,-76,46
367,-73,34
368,-68,16
369,-58,1
370,-49,-5
371,-52,-11
372,-49,-15
373,-50,-17
374,-44,-19
375,-47,-21
376,-40,-21
377,-38,-21
378,-36,-20
379,-39,-20
380,-33,-19
381,-34,-19
382,-33,-16
383,-31,-19
384,-33,-14
385,-28,-15
386,-22,-10
387,-22,-11
388,-26,-11
389,-21,-12
390,-21,-7
391,-12,-5
392,-14,-3
393,-6,-1
394,2,3
395,15,6
396,17,2
397,24,-1
398,19,-3
399,25,-8
400,19,-8
401,6,-7
402,-1,-14
403,-2,-16
404,-10,-23
405,-10,-20
406,-8,-28
407,-12,-20
408,-7,-28
409,-7,-26
410,-5,-29
411,-31,-23
412,34,-20
413,157,5
414,318,-12
415,332,-30
416,114,-91
417,-81,-160
418,-133,-199
419,-77,-183
420,-25,-108
421,-6,-52
422,6,-25
423,7,-16
424,6,-8
425,15,-3
426,12,1
427,14,2
428,11,5
429,12,6
430,7,11
431,14,14
432,12,15
433,17,19
434,16,24
435,22,30
436,25,34
437,29,42
438,31,51
439,35,60
440,38,70
441,40,83
442,48,93
443,47,101
444,44,107
445,44,110
446,42,110
447,39,101
448,39,83
449,35,66
450,36,48
451,39,33
452,42,19
453,43,10
454,44,2
455,40,-1
456,40,-7
457,42,-7
458,40,-8
459,42,-10
460,42,-10
461,39,-10
462,38,-10
463,35,-10
464,36,-11
465,38,-8
466,38,-7
467,33,-8
468,31,-10
469,28,-6
470,29,-7
471,25,-8
472,26,-10
473,29,-6
474,35,-5
475,29,-1
476,43,1
477,45,2
478,57,2
479,54,-2
480,53,-7
481,52,-8
482,54,-7
483,39,-14
484,29,-16
485,14,-23
486,14,-21
487,6,-24
488,5,-25
489,2,-29
490,0,-28
491,1,-32
492,1,-30
493,-15,-29
494,-3,-26
495,94,-7
496,242,-8
497,370,-21
498,206,-44
499,-31,-125
500,-151,-185
501,-146,-201
502,-84,-152
503,-53,-84
504,-45,-43
505,-38,-32
506,-35,-20
507,-35,-19
508,-42,-17
509,-38,-15
510,-45,-6
511,-39,-12
512,-47,-6
513,-36,-6
514,-45,0
515,-40,0
516,-44,6
517,-35,10
518,-42,14
519,-35,20
520,-40,28
521,-33,35
522,-39,51
523,-29,58
524,-31,69
525,-25,79
526,-33,87
527,-33,93
528,-42,91
529,-43,85
530,-50,73
531,-50,57
532,-48,37
533,-45,21
534,-38,7
535,-31,-2
536,-35,-14
537,-35,-17
538,-38,-23
539,-43,-20
540,-39,-26
541,-36,-24
542,-42,-26
543,-43,-25
544,-45,-25
545,-44,-23
546,-42,-23
547,-40,-23
