,0,1
0,0,-16
1,2,-11
2,3,-11
3,2,-9
4,0,-13
5,0,-16
6,0,-18
7,0,-19
8,-4,-24
9,-12,-29
10,-13,-27
11,-13,-26
12,-10,-22
13,-11,-22
14,-15,-26
15,-18,-29
16,-21,-32
17,-23,-32
18,-26,-36
19,-27,-38
20,-26,-38
21,-26,-40
22,-27,-42
23,-27,-41
24,-1,-29
25,71,0
26,155,28
27,169,27
28,84,8
29,-6,5
30,-26,16
31,-28,11
32,-35,-2
33,-35,-10
34,-33,-14
35,-30,-19
36,-29,-26
37,-24,-30
38,-24,-37
39,-24,-41
40,-19,-36
41,-19,-36
42,-18,-34
43,-15,-34
44,-14,-31
45,-12,-33
46,-3,-29
47,-3,-38
48,0,-32
49,6,-25
50,17,-21
51,24,-20
52,28,-15
53,28,-16
54,23,-19
55,19,-23
56,19,-24
57,13,-26
58,14,-20
59,11,-20
60,10,-19
61,6,-21
62,0,-22
63,0,-21
64,-1,-23
65,-2,-23
66,-3,-23
67,-3,-23
68,-5,-23
69,-9,-26
70,-15,-32
71,-14,-30
72,-15,-27
73,-15,-25
74,-17,-30
75,-20,-31
76,-22,-29
77,-23,-36
78,-20,-31
79,-12,-19
80,21,-4
81,106,18
82,182,29
83,154,18
84,31,13
85,-15,35
86,-15,38
87,-28,14
88,-27,7
89,-26,0
90,-25,-4
91,-19,-7
92,-19,-15
93,-15,-21
94,-12,-22
95,-13,-24
96,-14,-22
97,-16,-25
98,-13,-24
99,-9,-24
100,-9,-26
101,-4,-20
102,0,-15
103,1,-17
104,-4,-17
105,-8,-16
106,-3,-15
107,2,-14
108,2,-14
109,0,-15
110,5,-14
111,10,-10
112,7,-4
113,9,-6
114,5,-6
115,3,-1
116,4,1
117,7,0
118,7,-7
119,5,-12
120,3,-8
121,6,-4
122,-2,-5
123,-2,-9
124,-5,-14
125,0,-11
126,-6,-17
127,-8,-23
128,-8,-14
129,-8,-13
130,-6,-12
131,0,-5
132,0,-5
133,-5,-12
134,-7,-13
135,0,-3
136,1,0
137,-2,-7
138,-9,-12
139,-10,-13
140,-2,-7
141,-2,-7
142,-6,-10
143,-8,-11
144,-6,-9
145,-12,-14
146,-12,-15
147,-9,-14
148,-11,-16
149,-9,-12
150,-9,-11
151,-11,-10
152,4,-3
153,55,17
154,138,47
155,180,51
156,113,41
157,5,36
158,-24,41
159,-32,39
160,-37,28
161,-31,22
162,-20,20
163,-17,14
164,-19,6
165,-21,1
166,-17,0
167,-9,0
168,-3,4
169,-5,4
170,-8,0
171,-2,2
172,0,2
173,0,1
174,0,0
175,0,-4
176,9,3
177,11,-1
178,19,6
179,24,7
180,30,10
181,35,10
182,35,7
183,35,9
184,43,12
185,46,20
186,42,22
187,39,19
188,39,25
189,39,32
190,36,31
191,31,25
192,29,23
193,27,25
194,21,23
195,20,22
196,28,30
197,31,31
198,23,27
199,15,23
200,11,20
201,6,16
202,6,14
203,7,17
204,11,15
205,2,14
206,7,21
207,2,17
208,12,33
209,0,17
210,-4,5
211,-13,-1
212,1,11
213,7,25
214,6,25
215,-7,6
216,-9,5
217,-10,5
218,-2,14
219,-3,12
220,-6,8
221,-13,1
222,-14,4
223,-4,6
224,55,29
225,149,58
226,193,68
227,127,56
228,30,51
229,-4,63
230,-3,70
231,-10,54
232,-9,46
233,-2,46
234,-3,35
235,-3,27
236,0,22
237,1,18
238,5,22
239,7,26
240,6,23
241,10,24
242,10,21
243,9,18
244,15,18
245,21,18
246,16,10
247,20,16
248,35,29
249,38,22
250,41,10
251,46,18
252,61,28
253,58,28
254,52,35
255,46,29
256,41,34
257,44,40
258,58,33
259,54,33
260,39,32
261,48,33
262,34,38
263,30,33
264,36,28
265,37,27
266,33,25
267,35,27
268,28,29
269,21,34
270,31,30
271,34,26
272,28,26
273,24,27
274,19,29
275,9,28
276,1,22
277,0,19
278,2,19
279,6,22
280,7,22
281,3,17
282,-1,12
283,-4,11
284,-4,12
285,-4,10
286,-3,11
287,-2,13
288,-2,11
289,-1,11
290,-3,13
291,8,20
292,63,38
293,156,67
294,198,76
295,140,61
296,21,52
297,-6,66
298,-10,58
299,-13,47
300,-12,39
301,-9,34
302,-8,32
303,-8,23
304,-5,18
305,-3,16
306,0,12
307,0,11
308,0,11
309,0,11
310,0,11
311,1,12
312,4,12
313,7,8
314,11,10
315,15,15
316,19,14
317,23,11
318,27,12
319,30,12
320,33,12
321,36,11
322,36,12
323,36,18
324,37,23
325,36,23
326,33,20
327,29,20
328,26,26
329,23,27
330,21,24
331,19,20
332,18,13
333,15,16
334,12,20
335,11,18
336,15,18
337,12,21
338,10,22
339,6,20
340,7,14
341,3,14
342,1,14
343,-2,12
344,-4,0
345,0,8
346,0,8
347,0,11
348,-3,14
349,-12,4
350,-16,-1
351,-17,1
