,0,1
0,65,53
1,65,57
2,67,57
3,65,57
4,63,57
5,59,53
6,49,47
7,41,39
8,29,29
9,17,17
10,5,5
11,-5,-5
12,-13,-13
13,-21,-19
14,-25,-25
15,-29,-27
16,-27,-27
17,-27,-29
18,-29,-29
19,-33,-27
20,-31,-27
21,-33,-29
22,-33,-29
23,-33,-29
24,-33,-25
25,-31,-27
26,-35,-29
27,-37,-27
28,-37,-29
29,-43,-31
30,-43,-33
31,-45,-33
32,-45,-33
33,-49,-35
34,-47,-35
35,-49,-35
36,-53,-35
37,-53,-37
38,-57,-39
39,-55,-39
40,-55,-37
41,-59,-39
42,-57,-39
43,-59,-41
44,-61,-39
45,-61,-39
46,-63,-41
47,-63,-41
48,-61,-39
49,-63,-39
50,-63,-41
51,-63,-39
52,-59,-37
53,-57,-33
54,-55,-35
55,-41,-33
56,-35,-21
57,-43,-19
58,-35,-29
59,-37,-29
60,-51,-31
61,-59,-45
62,-63,-45
63,-59,-43
64,-67,-39
65,-77,-43
66,-75,-49
67,-75,-45
68,-73,-43
69,-77,-45
70,-65,-45
71,-33,-19
72,33,51
73,63,101
74,147,-91
75,11,-227
76,-229,-251
77,-311,-299
78,-231,-201
79,-139,-113
80,-81,-37
81,-69,-5
82,-65,-3
83,-63,-5
84,-63,-3
85,-61,-1
86,-59,-1
87,-55,3
88,-53,7
89,-51,9
90,-45,11
91,-41,13
92,-37,21
93,-31,25
94,-27,29
95,-17,37
96,-11,45
97,-3,51
98,5,57
99,11,65
100,19,73
101,23,77
102,25,79
103,27,85
104,29,87
105,27,85
106,25,81
107,19,77
108,11,69
109,1,55
110,-9,37
111,-19,23
112,-33,11
113,-39,-3
114,-47,-11
115,-51,-15
116,-55,-19
117,-59,-23
118,-59,-27
119,-61,-25
120,-59,-25
121,-57,-25
122,-57,-25
123,-57,-21
124,-57,-21
125,-59,-23
126,-55,-23
127,-55,-23
128,-55,-21
129,-53,-23
130,-55,-25
131,-57,-27
132,-57,-25
133,-59,-29
134,-61,-29
135,-63,-31
136,-61,-31
137,-61,-31
138,-65,-33
139,-67,-33
140,-67,-33
141,-71,-35
142,-67,-35
143,-67,-35
144,-67,-33
145,-65,-35
146,-67,-35
147,-65,-37
148,-65,-35
149,-65,-35
150,-65,-37
151,-65,-35
152,-63,-33
153,-63,-35
154,-61,-33
155,-61,-33
156,-63,-33
157,-59,-33
158,-57,-33
159,-53,-27
160,-43,-27
161,-31,-19
162,-33,-15
163,-33,-21
164,-25,-19
165,-37,-21
166,-47,-33
167,-53,-39
168,-49,-37
169,-53,-33
170,-61,-35
171,-69,-39
172,-65,-39
173,-63,-37
174,-63,-37
175,-63,-37
176,-41,-35
177,-17,5
178,49,67
179,71,97
180,137,-103
181,-1,-233
182,-223,-253
183,-281,-283
184,-195,-173
185,-105,-87
186,-59,-17
187,-47,3
188,-45,5
189,-43,3
