,0,1
0,29,-12
1,27,-13
2,20,-10
3,15,-14
4,15,-16
5,10,-21
6,7,-25
7,6,-30
8,2,-30
9,2,-33
10,3,-36
11,1,-35
12,2,-38
13,1,-43
14,2,-39
15,3,-43
16,0,-43
17,0,-40
18,0,-42
19,0,-47
20,0,-45
21,-1,-45
22,0,-47
23,-1,-46
24,-2,-46
25,-2,-48
26,-2,-48
27,-1,-44
28,-2,-49
29,-8,-50
30,-4,-48
31,-5,-49
32,-7,-51
33,-7,-53
34,-10,-50
35,-8,-51
36,-6,-52
37,-10,-53
38,-8,-56
39,-7,-56
40,-6,-55
41,-12,-54
42,-8,-57
43,-14,-52
44,-12,-54
45,-12,-57
46,-7,-57
47,-14,-58
48,-12,-59
49,-12,-55
50,-12,-58
51,-8,-59
52,-9,-60
53,-8,-60
54,-13,-63
55,-10,-62
56,-8,-61
57,-9,-63
58,-7,-63
59,-10,-61
60,-7,-60
61,-11,-62
62,-5,-63
63,-12,-62
64,-16,-61
65,-11,-62
66,-13,-64
67,-12,-63
68,-7,-64
69,-11,-62
70,-9,-64
71,-11,-64
72,-8,-65
73,-8,-64
74,-9,-61
75,-9,-57
76,-7,-52
77,-2,-49
78,-1,-47
79,0,-41
80,0,-38
81,-3,-37
82,-5,-43
83,-7,-52
84,-10,-52
85,-14,-48
86,-14,-49
87,-13,-55
88,-12,-63
89,-9,-70
90,-10,-70
91,-12,-71
92,-8,-68
93,-7,-65
94,-11,-66
95,-11,-68
96,-8,-70
97,-8,-88
98,-4,-112
99,-5,-45
100,9,124
101,44,346
102,69,511
103,70,372
104,51,145
105,-4,27
106,-28,-9
107,-14,-36
108,-1,-54
109,0,-68
110,0,-72
111,-2,-79
112,-1,-82
113,-3,-83
114,-2,-85
115,1,-84
116,0,-82
117,0,-88
118,0,-90
119,0,-87
120,1,-85
121,0,-84
122,5,-83
123,3,-87
124,2,-82
125,5,-82
126,5,-83
127,6,-79
128,7,-78
129,11,-80
130,12,-77
131,14,-67
132,19,-63
133,22,-67
134,22,-66
135,28,-68
136,30,-62
137,34,-57
138,43,-54
139,45,-51
140,44,-57
141,39,-60
142,33,-63
143,30,-61
144,25,-56
145,22,-50
146,26,-49
147,15,-43
148,14,-40
149,10,-42
150,5,-40
151,3,-42
152,2,-47
153,0,-45
154,-4,-52
155,-8,-54
156,-5,-59
157,-6,-59
158,-5,-58
159,-5,-58
160,-6,-58
161,-7,-49
162,0,43
163,17,213
164,45,369
165,83,390
166,108,218
167,81,56
168,19,7
169,14,-29
170,-1,-33
171,-4,-50
172,-1,-58
173,-6,-57
174,-4,-55
175,-4,-62
176,-9,-67
177,-9,-68
178,-14,-71
179,-10,-71
180,-12,-73
181,-10,-73
182,-11,-71
183,-14,-75
184,-10,-75
185,-14,-72
186,-11,-73
187,-9,-72
188,-11,-70
189,-8,-68
190,-3,-62
191,-5,-62
192,-4,-57
193,-2,-53
194,1,-52
195,5,-44
196,9,-45
197,12,-37
198,12,-26
199,16,-13
200,22,-9
201,20,-12
202,20,-9
203,20,-7
204,19,-4
205,18,-5
206,17,-6
207,14,-9
208,10,-14
209,11,-24
210,7,-31
211,3,-35
212,0,-47
213,-3,-49
214,-7,-50
215,-6,-50
216,-2,-55
217,-3,-53
218,-2,-55
219,-1,-57
220,-1,-56
221,-2,-61
222,0,-64
223,0,-62
224,0,-52
225,2,-48
226,1,-48
227,0,-59
228,0,-65
229,-3,-66
230,-2,-71
231,-7,-72
232,-8,-70
233,-9,-74
234,-5,-76
235,-3,-74
