,0,1
0,5,-2
1,5,-1
2,6,-1
3,5,0
4,5,0
5,5,0
6,5,0
7,5,1
8,5,1
9,5,1
10,5,1
11,5,0
12,4,0
13,4,0
14,4,-1
15,5,-2
16,4,-2
17,3,-1
18,3,0
19,3,0
20,2,0
21,2,2
22,2,3
23,1,5
24,1,6
25,1,6
26,1,7
27,1,8
28,1,8
29,1,8
30,1,8
31,1,8
32,1,8
33,1,8
34,0,8
35,0,7
36,0,7
37,0,7
38,0,10
39,0,14
40,0,17
41,-1,17
42,-1,17
43,-1,17
44,-1,13
45,0,9
46,0,9
47,0,11
48,0,11
49,0,9
50,1,6
51,2,2
52,3,0
53,3,0
54,2,0
55,2,2
56,2,3
57,2,4
58,2,7
59,0,15
60,-8,30
61,-23,51
62,-39,68
63,-44,65
64,-38,41
65,-24,11
66,-9,-11
67,1,-24
68,6,-30
69,9,-29
70,9,-24
71,9,-16
72,9,-11
73,8,-8
74,7,-6
75,7,-4
76,7,-4
77,7,-4
78,7,-5
79,8,-5
80,8,-5
81,8,-6
82,8,-6
83,8,-6
84,7,-6
85,7,-6
86,7,-6
87,7,-6
88,7,-7
89,7,-8
90,7,-8
91,7,-8
92,8,-9
93,8,-9
94,7,-10
95,7,-9
96,6,-8
97,5,-8
98,5,-8
99,5,-7
100,5,-6
101,4,-4
102,3,-3
103,3,-1
104,2,-1
105,2,-1
106,2,-1
107,2,0
108,3,0
109,3,0
110,3,0
111,3,0
112,3,0
113,3,-1
114,3,-2
115,3,-3
116,3,-3
117,3,-2
118,3,-1
119,3,-1
120,3,-2
121,2,-2
122,2,-2
123,2,-4
124,2,-3
125,2,-2
126,2,-1
127,1,0
128,1,4
129,1,6
130,1,8
131,0,11
132,0,13
133,-1,12
134,-1,10
135,-1,11
136,-2,12
137,-1,10
138,0,6
139,0,3
140,1,-1
141,2,-6
142,3,-9
143,3,-10
144,4,-11
145,4,-10
146,4,-9
147,3,-6
148,0,1
149,-9,20
150,-24,46
151,-38,65
152,-42,65
153,-35,43
154,-22,14
155,-8,-10
156,1,-26
157,5,-33
158,8,-31
159,9,-25
160,9,-19
161,9,-15
162,8,-12
163,8,-9
164,7,-7
165,6,-3
166,5,-2
167,3,-1
168,3,0
169,3,0
170,3,2
171,3,2
172,3,3
173,3,4
174,4,5
175,4,6
176,3,5
177,3,3
178,3,1
179,4,0
180,4,-2
181,4,-4
182,5,-6
183,5,-7
184,6,-8
185,6,-8
186,6,-8
187,5,-8
188,4,-8
189,3,-7
190,3,-5
191,3,-4
192,2,-3
193,2,-1
194,2,0
195,2,0
196,2,1
197,1,1
198,0,1
199,0,1
200,1,2
201,1,2
202,0,2
203,0,3
204,0,4
205,0,5
206,0,6
207,0,8
208,0,8
209,0,9
210,0,12
211,-1,15
212,-2,19
213,-3,22
214,-3,22
215,-4,22
216,-5,22
217,-5,18
218,-5,15
219,-5,15
220,-4,14
221,-1,12
222,0,8
223,0,2
224,1,-2
225,1,-6
226,1,-8
227,3,-9
228,4,-9
229,4,-9
230,4,-9
231,4,-8
232,2,-3
233,-4,10
234,-19,32
235,-35,51
236,-43,52
237,-37,32
238,-24,2
239,-9,-21
240,3,-37
241,10,-44
242,12,-43
243,12,-35
244,12,-26
245,12,-18
246,11,-14
247,10,-11
248,9,-9
249,7,-7
250,7,-6
251,8,-4
252,8,-1
253,7,0
254,5,0
255,4,0
256,4,2
257,4,3
258,4,4
259,3,5
260,3,4
261,3,3
262,4,1
263,5,0
264,6,0
265,6,-1
266,7,-3
267,8,-5
268,7,-8
269,6,-10
270,6,-11
271,6,-10
272,6,-10
273,5,-9
274,5,-8
275,5,-6
276,5,-4
277,4,-3
278,3,-2
279,2,-1
280,2,0
281,2,1
282,2,2
283,1,2
284,1,2
285,1,4
286,1,6
287,1,6
288,1,6
289,1,7
290,1,8
291,1,8
292,1,8
293,0,7
294,0,5
295,0,4
296,0,4
297,0,6
298,0,9
299,0,12
300,0,15
301,0,16
302,-1,16
303,-2,16
304,-3,17
305,-3,14
306,-3,13
307,-4,12
308,-3,9
309,0,5
310,0,2
311,1,0
312,2,-4
313,3,-7
314,4,-8
315,4,-9
316,4,-10
317,5,-10
318,6,-9
319,3,-4
320,-4,8
321,-20,30
322,-36,52
323,-45,57
324,-42,40
325,-28,12
326,-12,-11
327,1,-28
328,8,-37
329,11,-38
330,10,-32
331,10,-25
332,10,-17
333,11,-11
334,10,-8
335,8,-8
336,6,-7
337,6,-6
338,7,-4
339,7,-3
340,6,-2
341,6,0
342,6,0
343,5,0
344,5,0
345,5,0
346,5,1
347,6,1
348,6,2
349,6,0
350,4,0
351,4,-1
352,4,0
353,4,0
354,4,0
355,3,0
356,3,0
357,3,0
358,4,0
359,4,0
360,4,-1
361,4,0
362,3,0
363,2,0
364,2,0
365,2,0
366,1,1
367,1,1
368,2,2
369,1,3
370,1,4
371,1,6
372,1,8
373,1,8
374,1,8
375,1,9
376,0,8
377,0,6
378,0,4
379,0,4
380,0,5
381,1,5
382,0,7
383,0,11
384,0,15
385,0,17
386,-1,18
387,-3,19
388,-4,20
389,-5,17
390,-4,16
391,-4,16
392,-3,17
393,-1,13
394,0,9
395,0,4
396,1,0
397,2,-4
398,3,-6
399,4,-6
400,4,-6
401,4,-7
402,4,-5
403,4,-3
404,1,2
405,-8,18
406,-25,42
407,-40,59
408,-45,56
409,-38,32
410,-24,2
411,-8,-19
412,2,-33
413,7,-38
414,10,-36
415,10,-29
