,0,1
0,-49,20
1,-55,6
2,-43,20
3,-49,12
4,-33,32
5,-47,21
6,-36,32
7,-44,32
8,-29,34
9,-36,37
10,-20,49
11,-27,56
12,-13,66
13,-17,72
14,-2,85
15,-3,104
16,5,110
17,10,123
18,17,129
19,24,150
20,18,146
21,24,158
22,15,146
23,16,157
24,4,137
25,2,138
26,-15,108
27,-14,94
28,-31,61
29,-27,54
30,-43,31
31,-37,22
32,-46,7
33,-31,8
34,-43,-1
35,-32,0
36,-40,0
37,-32,-2
38,-41,2
39,-35,0
40,-35,4
41,-38,-2
42,-26,8
43,-34,-2
44,-28,8
45,-37,2
46,-31,10
47,-40,-2
48,-27,12
49,-41,5
50,-28,8
51,-37,1
52,-30,4
53,-41,2
54,-29,1
55,-42,9
56,-37,0
57,-39,9
58,-37,-5
59,-35,4
60,-41,-4
61,-32,2
62,-49,0
63,-27,5
64,-27,1
65,-12,27
66,-16,38
67,-3,50
68,-1,55
69,5,34
70,-21,24
71,-26,-8
72,-32,-9
73,-38,-14
74,-48,-11
75,-65,-15
76,-60,-3
77,-69,-19
78,-56,-15
79,-63,-23
80,-48,-18
81,-58,-21
82,-47,-19
83,-79,-8
84,-56,76
85,21,93
86,170,169
87,286,-47
88,189,-321
89,-52,-456
90,-166,-529
91,-105,-454
92,-54,-219
93,-43,-39
94,-56,3
95,-45,27
96,-54,26
97,-45,35
98,-50,30
99,-39,36
100,-49,34
101,-32,44
102,-48,44
103,-31,53
104,-41,55
105,-29,63
106,-32,76
107,-17,74
108,-13,94
109,-10,94
110,0,119
111,4,127
112,19,151
113,18,148
114,32,170
115,24,167
116,38,179
117,26,170
118,32,176
119,11,165
120,17,163
121,-10,135
122,-8,120
123,-27,103
124,-24,76
125,-34,61
126,-26,34
127,-34,34
128,-36,15
129,-34,11
130,-33,5
131,-31,13
132,-33,-7
133,-26,9
134,-33,3
135,-28,16
136,-35,6
137,-17,14
138,-30,9
139,-22,12
140,-32,15
141,-25,15
142,-31,14
143,-30,7
144,-39,12
145,-31,4
146,-29,14
147,-26,3
148,-35,9
149,-35,-3
150,-36,5
151,-40,-9
152,-38,2
153,-46,-14
154,-38,-1
155,-44,-15
156,-34,-4
157,-36,-12
158,-23,-3
159,-23,-4
160,-16,11
161,-17,20
162,-9,35
163,-2,37
164,0,18
165,-23,4
166,-22,-22
167,-47,-26
168,-43,-27
169,-63,-28
170,-52,-27
171,-66,-27
172,-58,-41
173,-60,-35
174,-62,-44
175,-52,-36
176,-54,-43
177,-51,-25
178,-84,3
179,-25,80
180,86,84
181,243,113
182,263,-173
183,47,-337
184,-133,-451
185,-140,-494
186,-90,-359
187,-38,-169
188,-52,-30
189,-55,-7
190,-50,10
191,-54,-2
192,-47,11
193,-52,0
194,-38,17
195,-47,10
196,-37,20
197,-44,11
198,-32,20
199,-41,22
200,-27,35
201,-30,40
202,-14,51
203,-19,61
204,-2,75
205,-2,85
206,9,93
207,7,107
208,17,114
209,25,132
210,33,134
211,28,148
212,24,133
213,15,140
214,0,117
215,0,122
216,-10,90
217,-18,79
218,-26,46
219,-38,39
220,-49,19
221,-38,9
222,-44,-2
223,-33,-4
224,-49,-12
225,-37,-7
226,-37,-7
227,-32,-12
228,-38,-8
229,-29,-2
230,-38,0
231,-20,0
232,-32,2
233,-31,-8
234,-42,1
235,-27,-4
236,-36,7
237,-32,1
238,-20,10
239,-37,-3
240,-28,6
241,-38,-4
242,-31,3
243,-41,-3
244,-31,-1
245,-44,-12
246,-28,-3
247,-41,-10
248,-24,-12
249,-35,-9
250,-30,-14
251,-46,-13
252,-39,-15
253,-29,-12
254,-13,-5
255,-15,18
256,-18,15
257,-15,33
258,0,23
259,5,16
260,-22,-10
261,-24,-20
