,0,1
0,-14,8
1,-14,8
2,-18,4
3,-10,8
4,-8,12
5,-8,8
6,-6,6
7,-6,8
8,-8,4
9,-6,2
10,-8,4
11,-8,6
12,0,4
13,-4,8
14,-14,24
15,-10,38
16,-10,36
17,-14,38
18,2,28
19,8,8
20,10,8
21,14,-4
22,12,-8
23,12,-4
24,12,-2
25,8,-12
26,-6,-6
27,-4,-2
28,-4,-4
29,-6,-12
30,0,-12
31,0,-8
32,-4,-6
33,0,-12
34,-8,-12
35,-12,-8
36,-8,-8
37,-2,-10
38,-8,-12
39,0,-10
40,6,-6
41,0,-10
42,0,-12
43,2,-8
44,0,-4
45,8,-6
46,34,0
47,104,30
48,172,2
49,370,-230
50,466,-588
51,344,-726
52,170,-762
53,70,-606
54,-8,-456
55,-76,-334
56,-128,-242
57,-122,-156
58,-110,-110
59,-82,-60
60,-50,2
61,-32,38
62,-40,48
63,-30,52
64,-28,58
65,-34,58
66,-34,62
67,-32,66
68,-42,70
69,-46,74
70,-52,80
71,-56,86
72,-60,88
73,-62,94
74,-74,104
75,-76,110
76,-80,116
77,-102,126
78,-112,132
79,-118,146
80,-126,150
81,-138,158
82,-142,168
83,-148,178
84,-148,176
85,-140,174
86,-140,170
87,-114,158
88,-88,146
89,-60,130
90,-26,108
91,-2,90
92,6,68
93,12,50
94,12,34
95,6,26
96,4,20
97,12,14
98,6,16
99,8,14
100,10,14
101,4,12
102,2,8
103,0,10
104,-6,10
105,-2,12
106,-4,12
107,0,14
108,4,14
109,4,14
110,0,14
111,-4,12
112,0,14
113,0,12
114,4,8
115,10,10
116,8,10
117,12,4
118,14,2
119,12,2
120,8,2
121,10,8
122,0,24
123,4,32
124,12,32
125,12,34
126,26,18
127,30,4
128,24,2
129,26,-6
130,28,-10
131,30,-8
132,26,-8
133,26,-6
134,16,2
135,20,2
136,14,-2
137,6,-6
138,6,-4
139,14,-2
140,8,-4
141,14,-2
142,16,-4
143,10,0
144,14,2
145,8,-2
146,8,2
147,12,6
148,18,4
149,12,4
150,18,8
151,20,8
152,16,8
153,26,10
154,56,16
155,126,44
156,222,-12
157,436,-318
158,460,-634
159,298,-770
160,128,-722
161,62,-528
162,-36,-414
163,-110,-294
164,-130,-196
165,-108,-134
166,-88,-94
167,-58,-38
168,-30,22
169,-22,48
170,-30,46
171,-36,50
172,-30,58
173,-40,60
174,-38,64
175,-38,68
176,-46,74
177,-46,76
178,-46,82
179,-62,86
180,-62,94
181,-66,100
182,-76,108
183,-76,114
184,-78,126
185,-94,134
186,-104,144
187,-108,154
188,-130,166
189,-136,170
190,-144,178
191,-144,184
192,-130,186
193,-120,182
194,-106,170
195,-76,154
196,-56,140
197,-30,114
198,-4,92
199,20,78
200,18,58
201,24,40
202,24,24
203,22,22
204,16,14
205,16,10
206,12,6
207,12,6
208,12,6
209,14,4
210,10,2
211,14,8
212,10,8
213,0,4
214,4,6
215,2,10
216,8,12
217,10,10
218,10,10
219,12,14
220,12,10
221,6,6
222,6,6
223,10,6
224,10,6
225,10,4
226,18,2
227,14,8
228,16,8
229,14,16
230,-2,32
231,8,34
232,12,38
233,20,38
234,28,16
235,40,12
236,38,4
237,38,-2
238,42,-6
239,34,-6
240,28,-10
241,34,-6
242,26,-2
243,30,-4
244,30,-2
245,26,-6
246,22,-6
247,18,-10
248,16,-6
249,18,-6
250,20,-2
251,18,-4
252,24,-4
253,20,-4
254,14,-4
255,18,-4
256,18,-4
257,10,-2
258,14,-4
259,22,-4
260,18,-4
261,38,0
262,88,18
263,136,26
264,302,-106
265,478,-476
266,424,-684
267,256,-782
268,116,-696
269,66,-500
270,-26,-402
271,-102,-290
272,-112,-194
273,-104,-136
274,-76,-90
275,-48,-38
276,-28,20
277,-18,46
278,-26,50
279,-24,56
280,-26,60
281,-26,62
282,-32,68
283,-32,72
284,-36,76
285,-36,80
286,-36,84
287,-42,90
288,-52,96
289,-50,104
290,-62,108
291,-72,112
292,-78,122
293,-86,132
294,-96,140
295,-104,148
296,-112,156
297,-126,166
298,-124,170
299,-140,176
300,-138,176
301,-118,174
302,-102,166
303,-82,150
304,-54,138
305,-26,118
