,0,1
0,5,11
1,12,11
2,11,13
3,12,17
4,10,9
5,8,5
6,1,3
7,0,5
8,-2,5
9,-11,5
10,-16,3
11,-18,1
12,-20,-1
13,-24,1
14,-25,0
15,-15,1
16,-22,0
17,-17,0
18,-20,-3
19,-10,5
20,35,25
21,169,32
22,216,57
23,149,59
24,-17,-11
25,-129,-86
26,-141,-128
27,-126,-134
28,-97,-117
29,-83,-86
30,-79,-67
31,-67,-51
32,-48,-48
33,-29,-30
34,-26,-17
35,-18,-5
36,-17,0
37,-17,3
38,-16,5
39,-8,7
40,-12,9
41,-11,9
42,-11,7
43,-12,13
44,-11,13
45,-6,13
46,-7,13
47,-6,17
48,-3,11
49,-3,19
50,0,17
51,6,21
52,7,23
53,13,23
54,16,23
55,25,28
56,26,34
57,40,34
58,43,38
59,51,44
60,56,46
61,64,46
62,62,53
63,72,53
64,68,55
65,63,55
66,59,46
67,50,48
68,41,42
69,35,34
70,21,30
71,12,23
72,0,17
73,-3,11
74,-13,7
75,-7,5
76,-17,3
77,-13,-1
78,-20,-1
79,-15,-3
80,-21,1
81,-16,-5
82,-17,-3
83,-16,-3
84,-17,-3
85,-17,-5
86,-17,-1
87,-15,-1
88,-12,-1
89,-13,0
90,-13,-3
91,-13,-1
92,-16,0
93,-10,-3
94,-13,-1
95,-12,0
96,-15,-1
97,-12,-5
98,-20,0
99,-11,-3
100,-15,0
101,-13,-5
102,-16,-3
103,-16,-7
104,-17,1
105,-16,-3
106,-11,-3
107,-17,-3
108,-15,-3
109,-16,-7
110,-17,-3
111,-17,-1
112,-12,-3
113,-15,-5
114,-16,-5
115,-16,-5
116,-17,-3
117,-16,-5
118,-15,-3
119,-16,-3
120,-15,-5
121,-17,-7
122,-16,-1
123,-17,-1
124,-10,-1
125,-15,-3
126,-13,-3
127,-15,-5
128,-13,-1
129,-15,-1
130,-11,-5
131,-12,-1
132,-11,-3
133,-13,-5
134,-15,-3
135,-12,0
136,-11,-1
137,-12,-3
138,-12,-1
139,-12,-3
140,-13,1
141,-12,-3
142,-7,-1
143,-12,0
144,-8,0
145,-13,-5
146,-12,0
147,-12,1
148,-6,-1
149,-12,-1
150,-8,-3
151,-11,0
152,-10,0
153,-6,1
154,1,0
155,1,5
156,5,5
157,8,7
158,11,9
159,17,11
160,17,13
161,12,9
162,11,5
163,6,0
164,3,3
165,1,-1
166,-3,1
167,-15,1
168,-13,-1
169,-18,-7
170,-18,-1
171,-21,-1
172,-16,-3
173,-18,-3
174,-17,-3
175,-15,-3
176,-10,0
177,15,7
178,113,21
179,216,42
180,196,65
181,44,28
182,-103,-46
183,-141,-111
184,-149,-132
185,-116,-134
186,-91,-103
187,-78,-78
188,-70,-59
189,-43,-59
190,-30,-36
191,-20,-21
192,-20,-7
193,-15,-7
194,-16,1
195,-10,1
196,-10,5
197,-10,3
198,-10,5
199,-10,9
200,-10,11
201,-6,9
202,-7,9
203,-7,17
204,-3,7
205,-6,17
206,0,11
207,1,21
208,2,15
209,5,21
210,11,21
211,11,28
212,22,28
213,27,32
214,32,32
215,39,38
216,48,40
217,53,50
218,62,53
219,67,55
220,69,61
221,70,59
222,70,63
223,67,61
224,62,57
225,51,50
226,41,44
227,30,36
228,16,30
229,7,21
230,1,19
231,-7,9
232,-11,9
233,-15,-1
234,-20,5
235,-16,0
236,-17,0
237,-15,-3
238,-20,-3
239,-17,-1
240,-21,1
241,-16,-1
242,-17,-1
243,-15,-3
244,-17,-1
245,-17,0
246,-15,0
247,-13,0
248,-11,-1
249,-13,0
250,-12,-3
251,-17,3
252,-11,0
253,-15,1
254,-12,-3
255,-17,1
256,-12,-5
257,-20,0
258,-11,-5
259,-16,0
260,-16,-5
261,-17,-5
262,-17,-7
263,-17,-1
264,-13,-3
265,-16,-3
266,-16,-5
267,-16,-3
268,-17,-1
269,-15,-3
270,-15,-3
271,-13,-3
272,-17,0
273,-13,-7
274,-18,0
275,-13,-3
276,-12,-1
277,-13,-5
278,-17,-1
279,-16,-5
280,-17,-1
281,-15,-3
282,-13,-3
283,-15,-3
284,-13,-3
285,-16,-5
286,-16,-1
287,-13,0
288,-12,0
289,-15,-1
290,-15,-3
291,-12,1
292,-17,1
293,-12,0
294,-15,0
295,-13,0
296,-15,1
297,-11,-1
298,-20,3
299,-11,3
300,-13,1
301,-12,-1
302,-12,3
303,-11,-1
304,-15,5
305,-11,1
306,-8,1
307,-11,1
308,-8,3
309,-10,0
310,-12,3
311,-10,5
312,-1,3
313,-2,5
314,0,7
315,5,9
316,8,15
317,17,15
318,17,15
319,16,17
320,13,15
321,8,5
322,2,9
323,5,3
324,3,7
325,-10,7
326,-8,3
327,-16,3
328,-10,1
329,-20,5
330,-13,-1
331,-17,5
332,-16,1
333,-17,3
334,-10,-1
335,-5,7
336,44,26
337,158,32
338,220,55
339,146,61
340,-25,3
341,-127,-71
342,-143,-119
343,-125,-128
344,-89,-113
345,-81,-82
346,-74,-65
347,-56,-48
348,-37,-46
