,0,1
0,-57,-15
1,-57,-11
2,-55,-15
3,-57,-11
4,-51,-15
5,-43,-17
6,-45,-21
7,-35,-21
8,-27,-23
9,-13,-21
10,-3,-25
11,9,-27
12,15,-25
13,19,-23
14,17,-21
15,19,-17
16,13,-13
17,9,-9
18,-7,-11
19,-15,3
20,-19,-9
21,-23,-3
22,-27,-9
23,-27,-9
24,-27,-9
25,-27,-9
26,-27,-9
27,-27,-13
28,-25,-11
29,-23,-7
30,-19,-11
31,-19,-9
32,-19,-9
33,-17,-7
34,-19,-9
35,-19,-7
36,-15,-1
37,-15,-7
38,-17,-1
39,-17,-13
40,-19,-9
41,-19,-5
42,-21,-9
43,-25,-11
44,-25,-13
45,-23,-11
46,-25,-15
47,-25,-13
48,-27,-9
49,-21,-11
50,-23,-11
51,-21,-17
52,-25,-13
53,-23,-15
54,-23,-19
55,-21,-19
56,-21,-17
57,-21,-15
58,-21,-13
59,-15,-13
60,-15,-19
61,-15,-17
62,-15,-15
63,-21,-13
64,-19,-15
65,-15,-21
66,-19,-15
67,-17,-17
68,-27,-13
69,-15,-11
70,-1,-3
71,7,-7
72,-7,-13
73,-13,-27
74,-15,-25
75,-19,-21
76,-23,-25
77,-21,-17
78,-21,-21
79,-19,-23
80,-11,-19
81,-13,-15
82,-99,-1
83,-115,25
84,33,71
85,403,85
86,617,1
87,657,-141
88,277,-205
89,23,-137
90,-47,-53
91,-63,-17
92,-61,-9
93,-59,-11
94,-61,-17
95,-59,-13
96,-57,-15
97,-55,-9
98,-61,-11
99,-63,-15
100,-59,-13
101,-55,-11
102,-57,-11
103,-55,-15
104,-57,-17
105,-53,-13
106,-53,-13
107,-55,-19
108,-49,-21
109,-45,-17
110,-41,-23
111,-35,-27
112,-25,-29
113,-13,-33
114,-5,-33
115,5,-33
116,15,-33
117,19,-29
118,19,-25
119,17,-23
120,19,-19
121,15,-11
122,5,-7
123,-3,-3
124,-7,-1
125,-13,3
126,-15,5
127,-15,1
128,-15,-3
129,-13,5
130,-15,3
131,-13,1
132,-13,3
133,-11,1
134,-13,-1
135,-11,-1
136,-7,1
137,-7,1
138,-9,-1
139,-9,1
140,-9,7
141,-7,-1
142,-11,3
143,-13,-1
144,-15,-1
145,-15,7
146,-17,-1
147,-19,-3
148,-21,-3
149,-21,-1
150,-23,-1
151,-25,-7
152,-23,-5
153,-21,-5
154,-21,-3
155,-23,-7
156,-21,-9
157,-19,-5
158,-21,-1
159,-19,-9
160,-21,-9
161,-19,-9
162,-17,-7
163,-21,-11
164,-19,-9
165,-21,-5
166,-21,-5
167,-21,-5
168,-19,-3
169,1,5
170,3,-1
171,-9,-11
172,-13,-17
173,-11,-13
174,-15,-5
175,-23,-13
176,-25,-13
177,-17,-5
178,-19,-17
179,-15,-23
180,-7,-17
181,-85,-1
182,-123,35
183,-1,77
184,353,55
185,613,-41
186,667,-175
187,327,-209
188,43,-125
189,-43,-33
190,-61,1
191,-65,1
192,-65,1
193,-61,-5
194,-61,-5
195,-63,-3
196,-59,-3
197,-59,1
198,-63,-3
199,-65,-3
200,-61,3
201,-59,-3
202,-61,-3
203,-61,-7
204,-59,-3
205,-59,-3
206,-55,-9
207,-51,-9
208,-47,-9
209,-41,-1
210,-33,-21
211,-17,-15
212,-5,-17
213,5,-21
214,11,-17
215,13,-17
216,17,-15
217,19,-11
218,15,-5
219,7,-5
220,-1,1
221,-9,9
222,-15,9
223,-23,9
224,-25,7
225,-27,9
226,-27,13
227,-27,5
228,-27,3
229,-27,5
230,-21,3
231,-21,5
232,-19,-3
233,-13,1
234,-11,1
235,-13,3
236,-11,1
237,-13,1
238,-15,1
239,-13,1
240,-13,7
241,-13,1
242,-17,1
243,-21,5
244,-21,-3
245,-21,-1
246,-23,1
247,-25,1
248,-29,3
249,-29,-3
250,-25,-3
251,-29,-5
252,-29,-9
253,-27,-9
254,-29,-9
255,-29,-11
256,-31,-11
257,-31,-11
258,-29,-11
259,-31,-13
260,-25,-9
261,-27,-13
262,-27,-9
263,-29,-19
264,-29,-9
265,-25,-13
266,-25,-19
267,-27,-23
268,-27,-19
269,-25,-11
270,-29,-17
271,-29,-15
272,-29,-9
273,-13,-3
274,-1,-5
275,-11,-13
276,-23,-39
277,-17,-27
278,-17,-23
279,-27,-25
280,-27,-21
281,-25,-23
282,-25,-25
283,-21,-23
284,-13,-19
285,-99,-3
286,-119,23
287,23,69
288,395,55
289,611,-25
290,677,-159
291,333,-211
292,43,-149
293,-55,-49
294,-67,-19
295,-71,-17
296,-69,-23
297,-69,-17
298,-67,-15
299,-67,-21
300,-69,-19
301,-65,-17
302,-65,-17
303,-63,-19
304,-65,-19
305,-65,-19
306,-65,-23
307,-63,-21
308,-63,-17
309,-61,-23
310,-59,-27
311,-55,-27
312,-53,-27
313,-45,-29
314,-37,-31
315,-31,-37
316,-21,-37
317,-5,-37
318,5,-39
319,9,-39
320,9,-33
321,11,-33
322,13,-29
323,5,-19
324,3,-19
325,-5,-19
326,-15,-13
327,-21,-13
328,-25,-5
329,-31,-7
330,-31,-9
331,-31,-9
332,-29,-11
333,-23,-7
334,-21,-3
335,-39,-17
336,-21,-11
337,-17,-13
338,-15,-9
339,-13,-9
340,-9,-3
341,-9,-7
342,-9,-9
343,-9,-11
344,-11,-3
345,-11,-1
346,-9,-11
347,-13,-9
348,-17,-11
349,-15,-5
350,-15,-13
351,-17,-13
352,-17,-11
353,-15,-11
354,-17,-13
355,-17,-15
356,-17,-13
357,-13,-11
358,-15,-11
359,-17,-17
360,-17,-13
361,-15,-11
362,-19,-11
363,-17,-19
364,-15,-17
365,-15,-11
366,-15,-13
367,-19,-9
368,-3,-9
369,7,-11
370,1,-21
371,-11,-25
372,3,-33
373,-3,-23
374,-11,-27
375,-15,-31
376,-21,-19
377,-21,-15
378,-17,-15
379,-9,-11
380,-93,-3
381,-133,35
382,-9,69
383,375,31
384,609,-81
385,693,-183
386,435,-267
387,79,-177
388,-43,-65
389,-63,-17
390,-69,-9
391,-71,-17
392,-71,-17
393,-57,-17
394,-61,-23
395,-63,-15
396,-55,-19
397,-57,-19
398,-71,-9
399,-69,-3
400,-69,-13
401,-67,-13
402,-67,-29
403,-63,-23
404,-65,-21
405,-61,-23
406,-57,-25
407,-53,-27
408,-49,-29
409,-41,-25
410,-35,-23
411,-21,-29
412,-9,-27
413,3,-25
414,9,-23
415,11,-23
416,15,-23
417,17,-21
418,9,-17
419,1,-11
420,-7,1
421,-15,-15
422,-27,-17
423,-39,23
424,-35,7
425,-37,-9
426,-39,-29
427,-19,-27
428,-17,-25
429,-41,-37
430,-39,-13
431,-33,-19
432,-27,-19
433,-23,-21
434,-23,-21
435,-29,-7
436,-23,-15
437,-21,-11
438,-23,-13
439,-27,-15
440,-23,-19
441,-27,-13
442,-31,-11
443,-37,-19
444,-35,-17
445,-33,-13
446,-43,-13
447,-41,-21
448,-39,-9
449,-39,-19
450,-39,-19
451,-39,-25
452,-39,-19
453,-41,-23
454,-39,-21
455,-39,-19
456,-39,-19
457,-39,-17
458,-43,-25
459,-43,-23
460,-43,-21
461,-41,-21
462,-39,-23
463,-37,-19
464,-37,-23
465,-39,-21
466,-41,-25
467,-43,-25
468,-35,-19
469,-43,-11
470,-37,-19
471,-21,-13
472,-25,-23
473,-35,-29
474,-35,-29
475,-33,-27
476,-43,-25
477,-49,-27
478,-47,-27
479,-41,-29
480,-35,-29
481,-31,-25
482,-117,-13
483,-163,39
484,-11,65
485,341,5
486,593,-115
487,691,-241
488,439,-247
489,73,-153
490,-53,-59
491,-83,-17
492,-87,-13
493,-87,-21
494,-85,-15
495,-85,-21
496,-83,-19
497,-81,-17
498,-83,-17
499,-83,-17
500,-83,-9
501,-81,-11
502,-81,-17
503,-79,-21
504,-77,-19
505,-75,-11
506,-75,-17
507,-73,-17
508,-73,-15
509,-67,-15
510,-65,-17
511,-57,-17
512,-49,-15
513,-35,-15
514,-23,-17
515,-11,-15
516,-1,-17
517,3,-9
518,5,-13
519,7,-11
520,3,-5
521,1,1
522,-5,-1
523,-15,-1
524,-23,1
525,-29,1
526,-35,-5
527,-41,-5
528,-39,-7
529,-37,-7
530,-35,-9
531,-35,-9
532,-33,-9
533,-29,-7
534,-33,-9
535,-37,-13
536,-35,-5
537,-35,-3
538,-33,-7
539,-33,-7
540,-33,-5
541,-33,-5
542,-35,-9
543,-31,-7
544,-37,-7
545,-43,-11
546,-41,-15
547,-45,-9
548,-45,-17
549,-43,-19
550,-45,-15
551,-49,-19
552,-49,-17
553,-49,-17
554,-47,-19
555,-47,-21
556,-41,-25
557,-43,-19
558,-41,-19
559,-47,-21
560,-47,-19
561,-39,-21
562,-43,-23
563,-41,-21
564,-41,-19
565,-41,-21
566,-43,-25
567,-39,-23
568,-37,-23
569,-45,-23
570,-47,-19
571,-27,-11
572,-7,-11
573,-21,-17
574,-33,-33
575,-31,-31
576,-37,-27
577,-37,-27
578,-37,-27
579,-37,-31
580,-31,-29
