,0,1
0,0,-48
1,1,-42
2,1,-44
3,0,-44
4,1,-43
5,0,-42
6,3,-49
7,2,-74
8,2,-86
9,6,14
10,30,209
11,64,439
12,83,517
13,76,291
14,27,113
15,-23,31
16,-15,-5
17,0,-30
18,4,-42
19,0,-53
20,-1,-57
21,2,-59
22,5,-65
23,0,-65
24,2,-68
25,0,-65
26,2,-70
27,5,-69
28,3,-67
29,7,-68
30,2,-67
31,6,-68
32,6,-71
33,7,-66
34,12,-64
35,9,-67
36,11,-60
37,11,-64
38,9,-60
39,16,-62
40,18,-58
41,18,-56
42,26,-54
43,26,-50
44,34,-50
45,31,-44
46,35,-45
47,35,-44
48,36,-39
49,39,-34
50,38,-36
51,38,-37
52,36,-31
53,33,-24
54,31,-23
55,25,-19
56,22,-20
57,19,-19
58,13,-15
59,11,-17
60,4,-27
61,2,-31
62,4,-31
63,2,-34
64,3,-39
65,3,-36
66,5,-40
67,1,-42
68,5,-40
69,5,-42
70,3,-43
71,6,-40
72,1,-37
73,5,-40
74,4,-40
75,4,-37
76,3,-38
77,4,-36
78,5,-35
79,7,-37
80,6,-37
81,6,-35
82,3,-37
83,3,-39
84,6,-37
85,5,-35
86,4,-39
87,4,-36
88,7,-41
89,4,-43
90,2,-41
91,4,-41
92,1,-41
93,3,-42
94,0,-43
95,2,-44
96,3,-41
97,3,-40
98,0,-41
99,1,-40
100,-2,-41
101,2,-39
102,3,-42
103,2,-41
104,0,-39
105,2,-38
106,2,-39
107,1,-38
108,3,-41
109,1,-37
110,2,-38
111,1,-39
112,1,-36
113,2,-39
114,0,-40
115,4,-42
116,1,-37
117,5,-34
118,9,-30
119,11,-27
120,14,-20
121,16,-15
122,14,-11
123,12,-16
124,8,-23
125,0,-27
126,3,-25
127,3,-28
128,0,-28
129,5,-39
130,8,-44
131,1,-46
132,2,-50
133,1,-49
134,0,-47
135,2,-47
136,0,-48
137,-2,-45
138,0,-65
139,2,-97
140,2,-52
141,18,106
142,55,338
143,84,539
144,93,442
145,63,198
146,0,65
147,-26,11
148,-6,-17
149,5,-38
150,0,-52
151,2,-56
152,0,-60
153,1,-64
154,2,-63
155,4,-67
156,4,-65
157,4,-68
158,3,-68
159,0,-69
160,4,-66
161,5,-67
162,12,-68
163,9,-64
164,6,-63
165,10,-64
166,14,-67
167,14,-64
168,17,-57
169,15,-59
170,22,-59
171,18,-56
172,20,-55
173,27,-51
174,28,-51
175,32,-49
176,31,-49
177,39,-39
178,40,-39
179,40,-40
180,45,-36
181,42,-33
182,42,-27
183,43,-24
184,41,-20
185,36,-19
186,39,-15
187,29,-13
188,25,-12
189,23,-14
190,17,-11
191,12,-17
192,12,-21
193,11,-27
194,9,-26
195,7,-30
196,8,-32
197,7,-31
198,5,-35
199,11,-35
200,9,-39
201,7,-36
202,9,-35
203,8,-36
204,12,-38
205,11,-37
206,10,-37
207,10,-34
208,12,-32
209,11,-32
