,0,1
0,-106,-10
1,-109,-14
2,-107,-9
3,-105,-11
4,-102,-5
5,-102,-8
6,-105,-5
7,-109,-7
8,-107,-2
9,-109,-6
10,-105,-7
11,-103,-1
12,-106,0
13,-98,0
14,-82,4
15,-77,17
16,-74,25
17,-68,36
18,-56,41
19,-59,24
20,-65,20
21,-75,11
22,-82,0
23,-85,-1
24,-106,1
25,-120,4
26,-121,-3
27,-121,-10
28,-124,-8
29,-123,-8
30,-120,-7
31,-118,-10
32,-115,-3
33,-122,-3
34,-138,-2
35,-143,-3
36,-129,-18
37,-79,-68
38,-129,-79
39,-157,-82
40,-293,47
41,-463,107
42,-555,-301
43,-607,-517
44,-547,-468
45,-469,-361
46,-342,-207
47,-188,-119
48,-112,-30
49,-95,16
50,-81,23
51,-71,26
52,-71,25
53,-67,24
54,-70,29
55,-66,28
56,-64,25
57,-66,30
58,-62,31
59,-61,30
60,-55,35
61,-48,32
62,-44,39
63,-36,46
64,-33,48
65,-25,63
66,-8,68
67,0,79
68,11,91
69,23,98
70,32,111
71,45,121
72,48,130
73,58,140
74,62,147
75,60,151
76,65,154
77,65,162
78,61,170
79,64,178
80,54,181
81,51,182
82,39,180
83,21,182
84,11,176
85,-10,171
86,-23,164
87,-38,155
88,-52,142
89,-57,131
90,-69,111
91,-74,103
92,-75,88
93,-79,80
94,-83,73
95,-84,63
96,-85,60
97,-88,54
98,-87,50
99,-92,42
100,-92,44
101,-95,31
102,-98,30
103,-99,24
104,-104,20
105,-102,19
106,-103,12
107,-106,8
108,-105,10
109,-104,6
110,-107,8
111,-106,5
112,-110,10
113,-102,8
114,-104,4
115,-108,2
116,-101,2
117,-109,0
118,-108,1
119,-102,3
120,-106,1
121,-103,5
122,-103,5
123,-107,4
124,-101,2
125,-105,5
126,-102,4
127,-96,2
128,-105,2
129,-102,6
130,-102,3
131,-101,9
132,-98,9
133,-101,7
134,-102,7
135,-85,9
136,-81,18
137,-67,28
138,-66,39
139,-60,43
140,-53,43
141,-56,32
142,-59,25
143,-70,13
144,-78,1
145,-87,0
146,-107,6
147,-107,7
148,-117,0
149,-109,0
150,-108,-5
151,-115,-1
152,-110,-2
153,-111,0
154,-115,0
155,-126,2
156,-138,0
157,-132,-12
158,-86,-55
159,-124,-88
160,-170,-91
161,-294,17
162,-455,73
163,-562,-298
164,-603,-494
165,-539,-435
166,-452,-328
167,-303,-166
168,-158,-81
169,-105,3
170,-79,32
171,-76,28
172,-74,39
173,-63,35
174,-62,41
175,-60,42
176,-53,42
177,-58,38
178,-50,47
179,-53,43
180,-48,49
181,-36,47
182,-38,57
183,-30,53
184,-17,61
185,-13,67
186,3,78
187,7,88
188,23,94
189,36,106
190,44,124
191,59,123
192,67,136
193,73,143
194,71,151
195,70,152
196,69,154
197,74,162
198,74,166
199,77,175
200,67,178
201,61,182
202,48,179
203,30,176
204,15,168
205,-6,167
206,-15,159
207,-28,153
208,-41,139
209,-49,127
210,-58,110
211,-66,100
212,-71,85
213,-77,83
214,-76,73
215,-76,60
216,-82,55
217,-81,44
218,-83,49
219,-83,43
220,-86,37
221,-92,28
222,-90,22
223,-95,16
224,-93,13
225,-93,10
226,-96,6
227,-97,0
228,-98,-1
229,-102,0
230,-100,-4
231,-102,-5
232,-96,-8
233,-99,-5
234,-99,-4
235,-99,-5
236,-104,-6
237,-99,-6
238,-99,-7
239,-98,-6
240,-102,-7
241,-103,-4
242,-99,-7
243,-102,-8
244,-102,-11
245,-102,-8
246,-98,-8
247,-103,-5
248,-99,-9
249,-108,-9
250,-100,-10
251,-103,-8
252,-101,-9
253,-98,-14
254,-89,-8
255,-75,0
256,-71,6
257,-67,22
258,-56,18
259,-54,24
260,-51,14
261,-58,6
262,-69,0
263,-61,-9
264,-76,-10
265,-96,-8
266,-101,-7
267,-103,-10
268,-104,-19
269,-97,-21
270,-97,-19
271,-96,-15
272,-95,-17
273,-99,-14
274,-109,-22
275,-123,-14
276,-110,-26
277,-90,-56
278,-68,-116
279,-117,-113
280,-209,-61
281,-386,85
282,-529,-198
283,-593,-489
284,-536,-467
285,-449,-369
286,-310,-219
287,-170,-121
288,-98,-50
289,-69,-3
290,-62,4
291,-55,5
292,-47,5
293,-45,8
294,-39,3
295,-45,6
296,-34,6
297,-33,9
298,-32,9
299,-25,6
300,-25,13
301,-19,11
302,-12,14
303,-2,21
304,11,23
305,20,33
306,31,47
307,48,54
308,53,67
309,66,75
310,77,87
311,85,97
312,95,105
313,96,108
314,101,112
315,106,114
316,97,124
317,106,126
318,100,135
319,98,135
320,87,142
321,72,143
322,63,145
323,46,135
324,24,130
325,12,129
326,-4,115
327,-12,111
328,-21,92
329,-30,80
330,-36,64
331,-42,55
332,-40,46
333,-38,30
334,-47,25
335,-50,21
336,-42,13
337,-49,12
338,-48,3
339,-56,-1
340,-55,-6
341,-56,-10
342,-51,-14
343,-59,-14
344,-58,-20
345,-60,-25
346,-62,-24
347,-64,-35
348,-59,-34
349,-66,-38
350,-61,-34
351,-65,-31
352,-61,-34
353,-57,-33
354,-63,-35
355,-60,-43
356,-59,-38
357,-64,-37
358,-59,-39
359,-64,-41
360,-62,-45
361,-59,-39
362,-59,-36
363,-55,-37
364,-63,-39
365,-64,-40
366,-58,-46
367,-62,-48
368,-61,-49
369,-63,-42
370,-62,-46
371,-58,-46
372,-64,-46
373,-56,-42
374,-41,-35
375,-40,-19
376,-32,-11
377,-23,-6
378,-20,-10
379,-15,-24
380,-25,-27
381,-35,-29
382,-40,-40
383,-58,-47
384,-71,-37
385,-79,-43
386,-81,-46
387,-77,-47
388,-80,-48
389,-74,-45
390,-75,-43
391,-80,-46
392,-80,-39
393,-94,-38
394,-108,-37
395,-102,-44
396,-71,-71
397,-36,-119
398,-65,-117
399,-132,-74
400,-327,100
401,-481,-127
402,-554,-479
403,-511,-494
404,-445,-409
405,-317,-261
406,-170,-154
407,-88,-70
408,-64,-13
409,-50,-5
410,-44,-9
411,-45,-1
412,-43,0
413,-41,0
414,-37,1
415,-33,1
416,-35,9
417,-30,15
418,-26,11
419,-21,16
420,-14,19
421,-5,25
422,3,27
423,15,35
424,20,44
425,41,48
426,47,66
427,54,77
428,68,91
429,75,102
430,90,107
431,89,115
432,93,121
433,95,125
434,93,131
435,97,134
436,97,137
437,91,142
438,85,146
439,73,148
440,61,152
441,51,158
442,28,156
443,15,150
444,-1,143
445,-14,127
446,-26,130
447,-30,109
448,-43,97
449,-46,82
450,-57,71
451,-55,62
452,-62,50
453,-65,47
454,-62,42
455,-71,34
456,-68,35
457,-73,22
458,-76,16
459,-75,9
460,-78,6
461,-81,5
462,-79,-5
463,-87,-11
464,-84,-15
465,-89,-16
466,-87,-13
467,-87,-18
468,-90,-25
469,-89,-20
470,-85,-22
471,-89,-25
472,-88,-17
473,-92,-21
474,-88,-24
475,-89,-24
476,-90,-19
477,-89,-22
478,-95,-20
479,-92,-25
480,-88,-22
481,-90,-27
482,-90,-20
483,-94,-26
484,-92,-26
485,-90,-24
486,-93,-20
487,-88,-25
488,-89,-26
489,-96,-30
490,-88,-25
491,-94,-19
492,-83,-21
493,-74,-18
494,-64,-8
495,-61,3
496,-55,8
497,-47,15
498,-41,3
499,-44,0
500,-45,-3
501,-58,-15
502,-58,-29
503,-75,-33
504,-93,-21
505,-97,-28
