,0,1
0,-75,-31
1,-79,-31
2,-67,-32
3,-76,-39
4,-72,-35
5,-62,-28
6,-72,-27
7,-65,-37
8,-36,-25
9,-11,24
10,14,108
11,-62,109
12,-185,21
13,-258,-16
14,-258,4
15,-181,0
16,-122,-19
17,-91,-33
18,-77,-34
19,-88,-34
20,-72,-37
21,-72,-33
22,-69,-41
23,-73,-41
24,-77,-36
25,-60,-39
26,-59,-35
27,-72,-45
28,-55,-43
29,-64,-36
30,-65,-32
31,-72,-40
32,-70,-38
33,-67,-33
34,-68,-29
35,-62,-25
36,-59,-24
37,-70,-25
38,-65,-18
39,-65,-14
40,-50,-11
41,-61,-7
42,-56,-8
43,-53,-4
44,-65,1
45,-60,6
46,-57,6
47,-62,7
48,-66,6
49,-66,10
50,-64,8
51,-53,3
52,-59,-4
53,-57,-11
54,-58,-14
55,-45,-18
56,-57,-25
57,-70,-33
58,-63,-34
59,-62,-33
60,-61,-38
61,-63,-39
62,-79,-39
63,-69,-40
64,-64,-39
65,-67,-38
66,-69,-41
67,-72,-40
68,-61,-39
69,-55,-38
70,-59,-30
71,-60,-35
72,-64,-38
73,-62,-38
74,-68,-36
75,-59,-41
76,-54,-40
77,-65,-38
78,-69,-38
79,-68,-38
80,-62,-41
81,-50,-47
82,-60,-45
83,-74,-37
84,-63,-44
85,-66,-42
86,-67,-45
87,-61,-51
88,-71,-41
89,-67,-39
90,-66,-44
91,-64,-51
92,-60,-53
93,-64,-48
94,-73,-49
95,-62,-47
96,-67,-54
97,-67,-53
98,-75,-58
99,-70,-59
100,-64,-53
101,-69,-52
102,-66,-57
103,-68,-53
104,-67,-51
105,-64,-51
106,-71,-60
107,-64,-54
108,-67,-56
109,-64,-54
110,-62,-54
111,-52,-51
112,-61,-52
113,-62,-45
114,-55,-42
115,-45,-41
116,-48,-32
117,-47,-24
118,-45,-27
119,-46,-25
120,-53,-33
121,-57,-41
122,-59,-49
123,-64,-60
124,-64,-67
125,-63,-64
126,-70,-67
127,-71,-71
128,-76,-71
129,-74,-71
130,-64,-63
131,-62,-66
132,-60,-66
133,-62,-72
134,-34,-64
135,-7,-29
136,39,42
137,-4,91
138,-116,25
139,-209,-38
140,-241,-34
141,-174,-34
142,-123,-54
143,-80,-61
144,-75,-66
145,-67,-68
146,-66,-67
147,-57,-73
148,-56,-77
149,-65,-68
150,-54,-64
151,-60,-72
152,-62,-78
153,-63,-70
154,-56,-66
155,-46,-65
156,-56,-66
157,-52,-72
158,-47,-69
159,-53,-63
160,-56,-60
161,-43,-61
162,-46,-57
163,-51,-55
164,-54,-49
165,-49,-41
166,-42,-40
167,-39,-43
168,-39,-38
169,-41,-23
170,-40,-22
171,-29,-21
172,-38,-18
173,-37,-20
174,-38,-14
175,-43,-8
176,-37,-6
177,-25,-4
178,-18,-3
179,-27,-3
180,-19,0
181,-7,-12
182,-14,-23
183,-14,-32
184,-17,-40
185,-22,-52
186,-17,-49
187,-23,-54
188,-37,-57
189,-42,-54
190,-45,-60
191,-45,-71
192,-44,-70
193,-56,-67
194,-70,-70
195,-45,-66
196,-48,-68
197,-34,-70
198,-42,-65
199,-51,-65
200,-53,-63
201,-67,-64
202,-64,-67
203,-53,-70
204,-49,-68
205,-37,-64
206,-51,-64
207,-12,-67
208,-46,-64
209,-75,-71
210,-32,-72
211,-21,-74
212,40,-22
213,118,70
214,-13,61
215,-127,-15
216,-234,-46
217,-210,-37
218,-131,-54
219,-92,-65
220,-63,-77
221,-24,-76
222,-33,-68
223,-41,-73
224,-42,-70
225,-33,-64
226,-31,-69
227,-27,-72
228,-25,-62
229,-5,-59
230,-17,-63
231,-31,-70
232,-6,-66
233,-24,-65
234,-50,-59
235,-48,-65
236,-39,-70
237,-40,-70
238,-49,-73
239,-44,-60
240,-63,-59
241,-52,-59
242,-41,-60
243,-44,-52
244,-56,-52
245,-42,-47
246,-38,-44
247,-57,-48
248,-52,-41
249,-34,-36
250,-34,-35
251,-59,-44
252,-54,-45
253,-44,-53
254,-40,-56
255,-41,-53
256,-36,-67
257,-42,-66
258,-36,-64
259,-47,-70
260,-46,-66
261,-44,-70
262,-28,-71
263,-19,-80
264,0,-69
265,52,10
266,47,89
267,-102,35
268,-224,-8
269,-196,7
270,-65,-11
271,-57,-44
272,-61,-55
273,-57,-62
274,-46,-69
275,-49,-71
