,0,1
0,-1,-9
1,-3,-9
2,-3,-9
3,-3,-11
4,-1,-11
5,-1,-11
6,-3,-13
7,-5,-15
8,-1,-15
9,-5,-15
10,-3,-17
11,-3,-21
12,3,-15
13,23,3
14,27,1
15,15,-11
16,7,-15
17,-1,-21
18,-3,-21
19,-7,-23
20,-9,-25
21,-7,-25
22,-11,-23
23,-9,-25
24,-9,-25
25,-13,-25
26,-9,-25
27,-9,-25
28,-9,-27
29,-7,-25
30,-7,-25
31,-7,-23
32,1,-23
33,-11,-13
34,-51,7
35,-33,33
36,77,85
37,275,-131
38,355,-201
39,103,-183
40,-89,-183
41,-93,-99
42,-41,-37
43,-11,-11
44,-5,-3
45,-9,-7
46,-11,-9
47,-11,-11
48,-9,-7
49,-11,-5
50,-9,-5
51,-11,-7
52,-9,-5
53,-5,-3
54,-5,-3
55,-5,-5
56,-3,-3
57,1,-1
58,3,-1
59,3,-1
60,7,3
61,9,5
62,11,5
63,15,5
64,19,7
65,23,11
66,29,9
67,35,9
68,41,11
69,47,15
70,55,13
71,61,11
72,67,13
73,73,17
74,77,17
75,79,15
76,77,17
77,71,21
78,59,17
79,47,9
80,31,5
81,23,-1
82,13,-7
83,5,-13
84,1,-17
85,-3,-17
86,-5,-19
87,-5,-21
88,-9,-21
89,-7,-19
90,-7,-21
91,-5,-19
92,-5,-17
93,-5,-17
94,-5,-17
95,-5,-19
96,-9,-17
97,-7,-15
98,-7,-17
99,-7,-19
100,-5,-17
101,-7,-17
102,-9,-17
103,-9,-21
104,-15,-21
105,-11,-23
106,-11,-21
107,-13,-25
108,-13,-27
109,-13,-23
110,-15,-25
111,-15,-29
112,-17,-29
113,-17,-27
114,-17,-27
115,-17,-31
116,-15,-29
117,-15,-25
118,-17,-29
119,-17,-33
120,-17,-31
121,-3,-17
122,7,-11
123,3,-21
124,-5,-25
125,-9,-25
126,-17,-29
127,-17,-33
128,-27,-33
129,-27,-31
130,-27,-33
131,-27,-33
132,-25,-33
133,-27,-31
134,-27,-31
135,-29,-33
136,-31,-33
