,0,1
0,-4,1
1,-3,1
2,-3,1
3,-3,2
4,-3,2
5,-3,2
6,-1,2
7,0,2
8,0,2
9,0,2
10,1,2
11,1,2
12,0,3
13,0,4
14,-1,4
15,-1,3
16,-2,2
17,-3,1
18,-3,1
19,-3,2
20,-4,2
21,-4,2
22,2,3
23,28,5
24,80,-3
25,127,-32
26,128,-59
27,84,-55
28,33,-31
29,4,-11
30,-5,-2
31,-8,0
32,-9,2
33,-10,2
34,-9,3
35,-8,2
36,-8,3
37,-8,3
38,-7,3
39,-7,2
40,-6,3
41,-5,3
42,-4,3
43,-4,3
44,-3,3
45,-2,4
46,0,5
47,0,5
48,1,5
49,2,6
50,4,6
51,7,7
52,10,9
53,13,10
54,15,9
55,17,9
56,18,7
57,19,7
58,18,6
59,16,5
60,14,4
61,10,3
62,6,2
63,3,2
64,1,1
65,0,0
66,-2,0
67,-4,0
68,-6,0
69,-7,-2
70,-8,-2
71,-9,-1
72,-10,-1
73,-10,0
74,-10,0
75,-9,0
76,-8,0
77,-8,0
78,-8,0
79,-7,1
80,-7,1
81,-6,2
82,-5,2
83,-5,2
84,-6,2
85,-5,2
86,-5,2
87,-4,3
88,-3,3
89,-1,4
90,0,4
91,0,5
92,0,3
93,0,6
94,0,7
95,-1,7
96,-1,7
97,-2,5
98,-3,4
99,-4,4
100,-5,4
101,-5,4
102,-6,4
103,-4,4
104,5,5
105,39,4
106,94,-9
107,132,-42
108,118,-61
109,68,-48
110,21,-25
111,-1,-8
112,-9,0
113,-11,1
114,-12,2
115,-12,1
116,-12,1
117,-12,2
118,-11,2
119,-10,1
120,-10,1
121,-10,2
122,-9,2
123,-8,1
124,-7,1
125,-6,2
126,-5,2
127,-4,1
128,-4,1
129,-1,1
130,0,2
131,0,2
132,2,3
133,4,4
134,7,4
135,10,5
136,13,5
137,15,6
138,16,6
139,17,6
140,17,6
141,14,6
142,11,6
143,9,4
144,6,4
145,3,3
146,0,2
147,-1,2
148,-3,2
149,-5,1
150,-6,0
151,-7,0
152,-8,0
153,-9,0
154,-10,0
155,-10,1
156,-10,1
157,-10,1
158,-9,2
159,-8,2
160,-8,1
161,-8,1
162,-7,2
163,-7,2
164,-6,2
165,-6,2
166,-5,2
167,-5,2
168,-5,1
169,-4,1
170,-3,2
171,-2,2
172,-1,2
173,-1,2
174,0,2
175,0,2
176,0,3
177,-1,4
178,-1,5
179,-1,3
180,-2,1
181,-3,1
182,-4,0
183,-5,0
184,-5,0
185,-6,1
186,-4,2
187,9,4
188,47,3
189,100,-16
190,126,-51
191,102,-64
192,54,-48
193,15,-25
194,-2,-8
195,-7,-1
196,-9,1
197,-11,2
198,-10,3
199,-10,3
200,-10,2
201,-9,2
202,-8,2
203,-8,2
204,-8,3
205,-7,3
206,-6,4
207,-5,4
208,-4,5
209,-3,5
210,-2,5
211,-1,5
212,0,5
213,1,6
214,1,6
215,2,9
216,4,8
217,8,10
218,10,11
219,13,11
220,14,11
221,16,11
222,17,12
223,16,12
224,14,11
225,12,11
226,9,10
227,6,8
228,3,7
